0 847.76 996.33 1126.98
35 837.60 1001.13 1126.70
70 847.47 1003.78 1123.43
105 871.83 1007.81 1124.54
140 880.05 1014.57 1128.34
175 880.07 1017.56 1129.50
210 901.34 1020.87 1132.38
245 894.34 1022.94 1131.07
280 900.29 1026.61 1131.20
315 909.02 1029.19 1134.35
350 904.22 1028.22 1129.60
385 899.23 1028.65 1137.75
420 903.81 1026.59 1132.13
455 900.84 1030.73 1136.63
490 905.28 1031.10 1138.86
525 904.70 1032.57 1133.58
560 923.28 1035.82 1134.46
595 906.82 1034.71 1138.14
630 903.37 1038.64 1147.67
665 903.29 1039.66 1139.81
700 900.11 1040.79 1141.34
735 908.02 1041.35 1146.25
770 908.92 1041.36 1144.98
805 919.93 1043.78 1135.36
840 922.89 1043.95 1138.05
875 922.07 1044.28 1136.38
910 921.63 1046.78 1141.40
945 921.43 1046.44 1135.42
980 928.68 1047.19 1142.95
1015 923.73 1046.01 1141.13
1050 920.56 1045.36 1140.98
1085 919.94 1046.53 1141.74
1120 926.38 1049.62 1144.78
1155 924.10 1051.36 1152.05
1190 934.58 1051.86 1146.90
1225 941.76 1053.00 1147.40
1260 937.35 1054.08 1145.17
1295 929.60 1052.74 1142.59
1330 936.95 1054.06 1146.96
1365 931.60 1055.25 1153.84
1400 948.88 1059.80 1157.16
1435 943.01 1059.87 1157.20
1470 936.93 1056.86 1154.93
1505 939.63 1055.74 1152.19
1540 940.40 1057.50 1149.52
1575 939.55 1055.60 1148.70
1610 934.31 1056.40 1148.99
1645 937.41 1056.02 1151.15
1680 944.28 1057.90 1151.39
1715 944.88 1057.86 1147.99
1750 945.99 1059.20 1144.96
1785 941.28 1057.29 1148.49
1820 944.82 1057.11 1148.34
1855 948.31 1060.42 1148.56
1890 946.17 1059.21 1149.89
1925 942.74 1058.57 1151.28
1960 940.73 1059.47 1149.27
1995 943.38 1059.29 1151.49
2030 945.52 1058.34 1147.63
2065 939.64 1056.70 1148.98
2100 938.30 1055.40 1153.12
2135 936.70 1057.82 1153.85
2170 939.74 1057.79 1153.05
2205 935.91 1060.32 1162.28
2240 949.43 1060.01 1157.39
2275 941.98 1061.46 1159.36
2310 948.91 1060.67 1155.79
2345 948.81 1061.80 1158.22
2380 949.56 1061.47 1158.26
2415 941.52 1061.22 1153.77
2450 936.61 1056.15 1151.90
2485 939.80 1056.00 1147.85
2520 939.25 1055.69 1148.40
2555 944.97 1053.59 1147.79
2590 944.39 1054.40 1151.15
2625 939.16 1053.77 1149.67
2660 938.41 1056.55 1150.53
2695 951.06 1057.42 1150.74
2730 944.95 1054.89 1148.66
2765 939.89 1055.52 1151.57
2800 941.66 1056.75 1148.71
2835 931.23 1053.86 1146.89
2870 930.08 1056.24 1152.46
2905 944.12 1056.46 1155.28
2940 948.07 1056.93 1151.17
2975 948.72 1056.90 1151.85
3010 937.89 1058.34 1149.86
3045 944.71 1059.46 1151.33
3080 950.89 1061.60 1151.14
3115 955.23 1064.95 1153.17
3150 955.50 1066.66 1151.49
3185 949.98 1064.38 1151.83
3220 959.46 1063.55 1151.56
3255 955.95 1062.65 1149.08
3290 949.76 1062.58 1155.56
3325 947.24 1063.08 1156.33
3360 956.85 1065.69 1159.34
3395 950.27 1065.32 1159.52
3430 944.90 1061.08 1153.60
3465 947.19 1059.90 1154.06
3500 948.48 1060.26 1154.68
3535 940.00 1059.22 1151.51
3570 953.22 1062.15 1154.14
3605 949.43 1063.50 1157.07
3640 953.59 1064.63 1150.48
3675 959.66 1066.23 1153.93
3710 953.08 1064.35 1152.90
3745 954.70 1064.64 1155.38
3780 950.83 1064.21 1156.28
3815 953.93 1062.84 1155.05
3850 957.26 1064.68 1155.57
3885 956.43 1066.78 1153.27
3920 945.80 1064.26 1154.70
3955 951.21 1064.41 1161.25
3990 939.86 1063.94 1157.81
4025 949.81 1064.77 1157.38
4060 955.44 1067.12 1160.34
4095 959.92 1067.61 1155.27
4130 952.91 1066.05 1158.15
4165 953.01 1067.02 1162.11
4200 947.22 1065.26 1160.29
4235 951.34 1064.75 1157.70
4270 945.10 1063.04 1157.76
4305 948.82 1063.61 1158.29
4340 945.95 1062.57 1155.99
4375 939.40 1063.29 1158.28
4410 946.31 1063.94 1158.47
4445 938.89 1061.94 1159.04
4480 957.14 1063.45 1159.13
4515 952.32 1065.89 1159.63
4550 945.40 1066.64 1161.34
4585 940.07 1067.63 1155.99
4620 957.24 1067.91 1157.13
4655 953.35 1066.48 1157.31
4690 955.81 1064.84 1153.52
4725 958.30 1065.32 1152.06
4760 952.58 1068.01 1159.22
4795 957.97 1066.65 1154.64
4830 949.26 1065.93 1150.51
4865 955.62 1067.50 1153.91
