0 0.02 0.07 0.62
30 0.02 0.32 0.65
60 0.17 0.52 0.75
90 0.23 0.61 1.44
120 0.31 1.57 17.99
150 0.81 15.84 18.02
180 16.99 17.89 19.87
210 0.94 17.46 20.02
240 17.51 18.30 20.03
270 17.05 18.87 20.13
300 17.18 19.41 20.97
330 8.45 19.52 21.22
360 3.32 19.26 21.21
390 4.45 19.64 21.25
420 17.20 20.03 21.30
450 1.16 19.37 21.28
480 3.47 19.64 21.35
510 3.82 19.33 21.35
540 17.41 20.21 21.64
570 1.41 19.68 21.68
600 19.26 20.38 21.69
630 16.96 20.43 21.72
660 17.51 20.66 21.93
690 3.26 19.58 28.40
720 17.65 20.84 22.11
750 7.77 20.57 22.11
780 1.37 20.01 22.11
810 17.31 21.02 22.24
840 18.18 21.29 22.55
870 2.22 20.16 22.77
900 5.30 21.33 29.25
930 4.38 21.92 29.23
960 3.88 22.06 29.24
990 17.86 22.41 29.23
1020 4.23 22.36 29.30
1050 4.92 22.99 30.10
1080 5.14 22.58 32.48
1110 14.87 24.72 32.53
1140 3.82 25.32 32.70
1170 20.39 26.58 33.11
1200 5.34 25.79 33.20
1230 18.68 26.86 33.25
1260 6.74 27.41 33.75
1290 21.80 29.29 33.76
1320 11.38 30.06 53.00
1350 21.21 32.66 55.40
1380 20.71 45.17 58.00
1410 22.12 49.87 60.08
1440 33.15 52.85 60.13
1470 26.66 54.49 60.35
1500 16.91 53.85 60.40
1530 35.66 56.57 64.34
1560 19.03 54.93 70.30
1590 42.71 57.70 70.40
1620 10.15 55.08 66.13
1650 31.57 56.53 66.29
1680 7.20 57.34 66.25
1710 15.64 58.43 71.36
1740 11.40 60.16 132.93
1770 21.67 83.47 129.33
1800 33.82 124.26 129.47
1830 31.39 121.29 130.18
1860 88.80 127.51 145.82
1890 18.90 123.42 130.60
1920 39.36 127.73 181.57
1950 29.44 130.64 181.57
1980 28.33 136.19 181.93
2010 57.19 149.55 191.03
2040 98.73 155.95 182.93
2070 75.66 163.73 183.50
2100 100.85 170.16 183.26
2130 55.51 164.13 198.67
2160 88.89 169.93 198.70
2190 44.04 172.12 199.11
2220 28.97 187.15 523.48
2250 36.34 188.72 523.74
2280 53.73 289.23 523.44
2310 170.20 414.44 523.98
2340 466.10 512.54 526.05
2370 469.61 515.28 526.07
2400 42.06 504.86 526.50
2430 78.97 507.06 528.68
2460 72.52 508.28 529.65
2490 24.92 508.10 533.83
2520 465.33 523.33 533.82
2550 464.79 524.15 555.34
2580 18.84 520.91 555.48
2610 78.62 535.01 624.35
2640 59.36 557.25 624.37
2670 48.07 598.87 625.36
