   0 	 0.02 	 0.06 	 0.35
    1 	 0.02 	 0.18 	 0.37
    2 	 0.03 	 0.27 	 0.37
    3 	 0.15 	 0.31 	 0.53
    4 	 0.24 	 0.29 	 0.48
    5 	 0.05 	 0.32 	 0.48
    6 	 0.06 	 0.36 	 0.48
    7 	 0.14 	 0.40 	 0.71
    8 	 0.06 	 0.38 	 0.48
    9 	 0.05 	 0.41 	 0.48
   10 	 0.32 	 0.46 	 0.52
   11 	 0.05 	 0.42 	 0.52
   12 	 0.06 	 0.42 	 0.52
   13 	 0.07 	 0.44 	 0.48
   14 	 0.06 	 0.43 	 0.48
   15 	 0.29 	 0.46 	 0.48
   16 	 0.35 	 0.47 	 0.48
   17 	 0.35 	 0.46 	 0.48
   18 	 0.35 	 0.48 	 0.52
   19 	 0.33 	 0.48 	 0.52
   20 	 0.33 	 0.48 	 0.52
   21 	 0.33 	 0.49 	 0.52
   22 	 0.07 	 0.48 	 0.52
   23 	 0.19 	 0.48 	 0.52
   24 	 0.04 	 0.47 	 0.52
   25 	 0.04 	 0.48 	 0.52
   26 	 0.33 	 0.48 	 0.52
   27 	 0.04 	 0.46 	 0.52
   28 	 0.37 	 0.49 	 0.52
   29 	 0.37 	 0.49 	 0.52
   30 	 0.37 	 0.49 	 0.52
   31 	 0.37 	 0.51 	 0.69
   32 	 0.37 	 0.50 	 0.69
   33 	 0.37 	 0.51 	 0.69
   34 	 0.08 	 0.50 	 0.77
   35 	 0.39 	 0.55 	 0.77
   36 	 0.48 	 0.53 	 0.66
   37 	 0.48 	 0.55 	 0.66
   38 	 0.48 	 0.55 	 0.66
   39 	 0.09 	 0.57 	 0.66
   40 	 0.48 	 0.57 	 0.66
   41 	 0.19 	 0.55 	 0.81
   42 	 0.19 	 0.58 	 0.92
   43 	 0.09 	 0.66 	 0.92
   44 	 0.04 	 0.71 	 0.92
   45 	 0.05 	 0.70 	 0.92
   46 	 0.48 	 0.72 	 0.92
   47 	 0.66 	 0.79 	 0.92
   48 	 0.04 	 0.80 	 0.92
   49 	 0.66 	 0.86 	 1.08
   50 	 0.52 	 0.87 	 1.08
   51 	 0.48 	 0.90 	 1.22
   52 	 0.48 	 0.93 	 1.22
   53 	 0.81 	 0.92 	 1.08
   54 	 0.81 	 0.93 	 1.08
   55 	 0.81 	 0.93 	 1.08
   56 	 0.04 	 0.87 	 1.08
   57 	 0.28 	 0.91 	 1.08
   58 	 0.87 	 0.96 	 1.08
   59 	 0.87 	 0.96 	 1.08
   60 	 0.57 	 0.97 	 1.44
   61 	 0.87 	 0.97 	 1.08
   62 	 0.87 	 0.98 	 1.08
   63 	 0.10 	 0.98 	 1.08
   64 	 0.87 	 1.00 	 1.08
   65 	 0.87 	 1.05 	 1.15
   66 	 0.04 	 0.99 	 1.15
   67 	 0.11 	 0.98 	 1.15
   68 	 0.11 	 1.04 	 1.15
   69 	 0.92 	 1.07 	 1.08
   70 	 0.92 	 1.06 	 1.08
   71 	 0.57 	 1.06 	 1.08
   72 	 0.04 	 1.04 	 1.08
   73 	 1.08 	 1.08 	 1.22
   74 	 1.08 	 1.08 	 1.08
   75 	 1.08 	 1.09 	 1.44
   76 	 0.29 	 1.06 	 1.44
   77 	 0.95 	 1.15 	 3.27
   78 	 1.05 	 1.30 	 3.27
   79 	 1.01 	 1.66 	 3.27
   80 	 1.05 	 2.10 	 3.27
   81 	 1.05 	 2.83 	 3.27
   82 	 2.12 	 3.23 	 3.27
   83 	 2.12 	 3.23 	 3.27
   84 	 2.12 	 3.14 	 3.27
   85 	 2.12 	 3.23 	 3.27
   86 	 3.27 	 3.40 	 7.03
   87 	 2.94 	 3.51 	 7.03
   88 	 3.20 	 4.02 	 7.03
   89 	 3.20 	 4.14 	 7.03
 
