   0 	 0.03 	 0.07 	 0.24
    1 	 0.02 	 0.19 	 1.60
    2 	 0.03 	 0.66 	 1.62
    3 	 0.24 	 1.26 	 2.11
    4 	 0.05 	 1.46 	 2.75
    5 	 0.06 	 1.63 	 2.75
    6 	 0.59 	 1.74 	 2.75
    7 	 0.04 	 1.51 	 2.83
    8 	 0.03 	 1.18 	 2.75
    9 	 0.10 	 1.77 	 2.88
   10 	 0.92 	 2.41 	 9.02
   11 	 0.29 	 2.45 	 9.02
   12 	 1.40 	 3.21 	 9.02
   13 	 0.12 	 4.10 	 9.02
   14 	 0.42 	 3.60 	 9.76
   15 	 0.39 	 3.71 	 10.68
   16 	 0.39 	 4.39 	 10.68
   17 	 0.47 	 5.64 	 15.63
   18 	 0.05 	 8.08 	 16.84
   19 	 3.15 	 10.18 	 16.84
   20 	 0.51 	 11.03 	 16.84
   21 	 0.13 	 9.80 	 18.19
   22 	 0.04 	 6.93 	 16.72
   23 	 0.04 	 13.78 	 54.02
   24 	 0.45 	 20.92 	 101.07
   25 	 0.04 	 45.40 	 101.07
   26 	 0.04 	 45.38 	 101.07
   27 	 0.15 	 73.43 	 101.07
   28 	 0.04 	 68.35 	 101.07
   29 	 0.04 	 59.06 	 101.07
   30 	 2.04 	 76.36 	 101.07
   31 	 0.04 	 69.95 	 101.07
 
