Id,Chrom,Accuracy,NumBits,Time
00,0000000000000100010010000000101110101101,97.2265,5,2.79627
01,0000000000000100010010000000101110101101,97.2779,6,3.15753
02,0000000000000100010010000000101110101101,97.4833,7,3.03465
03,0000000000000100010010000000101110101101,97.4833,7,3.03465
04,0000000000000100010010000000101110101101,97.4833,7,3.03465
05,0000000000000100010010000000101110101101,97.4833,7,3.03465
06,0000000000000100010010000000101110101101,97.4833,7,3.03465
07,0000000000000100010010000000101110101101,97.4833,7,3.03465
08,0000000000000100010010000000101110101101,97.4833,7,3.03465
09,0000000000000100010010000000101110101101,97.4833,7,3.03465
10,0000000000000100010010000000101110101101,97.4833,7,3.03465
11,0000000000000100010010000000101110101101,97.4833,7,3.03465
12,0000000000000100010010000000101110101101,97.4833,7,3.03465
13,0000000000000100010010000000101110101101,97.4833,7,3.03465
14,0000000000000100010010000000101110101101,97.4833,7,3.03465
15,0000000000000100010010000000101110101101,97.4833,7,3.03465
16,0000000000000100010010000000101110101101,97.4833,7,3.03465
17,0000000000000100010010000000101110101101,97.4833,7,3.03465
18,0000000000000100010010000000101110101101,97.4833,7,3.03465
19,0000000000000100010010000000101110101101,97.4833,7,3.03465
20,0000000000000100010010000000101110101101,97.4833,7,3.03465
21,0000000000000100010010000000101110101101,97.4833,7,3.03465
22,0000000000000100010010000000101110101101,97.4833,7,3.03465
23,0000000000000100010010000000101110101101,97.4833,7,3.03465
24,0000000000000100010010000000101110101101,97.4833,7,3.03465
25,0000000000000100010010000000101110101101,97.4833,7,3.03465
26,0000000000000100010010000000101110101101,97.4833,7,3.03465
27,0000000000000100010010000000101110101101,97.4833,7,3.03465
28,0000000000000100010010000000101110101101,97.4833,7,3.03465
29,0000000000000100010010000000101110101101,97.4833,7,3.03465
30,0000000000000100010010000000101110101101,97.4833,7,3.03465
31,0000000000000100010010000000101110101101,97.4833,7,3.03465
32,0000000000000100010010000000101110101101,97.4833,7,3.03465
33,0000000000000100010010000000101110101101,97.4833,7,3.03465
34,0000000000000100010010000000101110101101,97.4833,7,3.03465
35,0000000000000100010010000000101110101101,97.4833,7,3.03465
36,0000000000000100010010000000101110101101,97.4833,7,3.03465
37,0000000000000100010010000000101110101101,97.4833,7,3.03465
38,0000000000000100010010000000101110101101,97.4833,7,3.03465
39,0000000000000100010010000000101110101101,97.4833,7,3.03465
40,0000000000000100010010000000101110101101,97.4833,7,3.03465
41,0000000000000100010010000000101110101101,97.4833,7,3.03465
42,0000000000000100010010000000101110101101,97.4833,7,3.03465
43,0000000000000100010010000000101110101101,97.4833,7,3.03465
44,0000000000000100010010000000101110101101,97.4833,7,3.03465
45,0000000000000100010010000000101110101101,97.4833,7,3.03465
46,0000000000000100010010000000101110101101,97.4833,7,3.03465
47,0000000000000100010010000000101110101101,97.4833,7,3.03465
48,0000000000000100010010000000101110101101,97.4833,7,3.03465
49,0000000000000100010010000000101110101101,97.4833,7,3.03465
50,0000000000000100010010000000101110101101,97.4833,7,3.03465
51,0000000000000100010010000000101110101101,97.4833,7,3.03465
52,0000000000000100010010000000101110101101,97.4833,7,3.03465
53,0000000000000100010010000000101110101101,97.4833,7,3.03465
54,0000000000000100010010000000101110101101,97.4833,7,3.03465
55,0000000000000100010010000000101110101101,97.4833,7,3.03465
56,0000000000000100010010000000101110101101,97.4833,7,3.03465
57,0000000000000100010010000000101110101101,97.4833,7,3.03465
58,0000000000000100010010000000101110101101,97.4833,7,3.03465
59,0000000000000100010010000000101110101101,97.4833,7,3.03465
60,0000000000000100010010000000101110101101,97.4833,7,3.03465
61,0000000000000100010010000000101110101101,97.4833,7,3.03465
62,0000000000000100010010000000101110101101,97.4833,7,3.03465
63,0000000000000100010010000000101110101101,97.4833,7,3.03465
64,0000000000000100010010000000101110101101,97.4833,7,3.03465
65,0000000000000100010010000000101110101101,97.4833,7,3.03465
66,0000000000000100010010000000101110101101,97.4833,7,3.03465
67,0000000000000100010010000000101110101101,97.4833,7,3.03465
68,0000000000000100010010000000101110101101,97.4833,7,3.03465
69,0000000000000100010010000000101110101101,97.4833,7,3.03465
70,0000000000000100010010000000101110101101,97.4833,7,3.03465
71,0000000000000100010010000000101110101101,97.4833,7,3.03465
72,0000000000000100010010000000101110101101,97.4833,7,3.03465
73,0000000000000100010010000000101110101101,97.4833,7,3.03465
74,0000000000000100010010000000101110101101,97.4833,7,3.03465
75,0000000000000100010010000000101110101101,97.4833,7,3.03465
76,0000000000000100010010000000101110101101,97.4833,7,3.16956
77,0000000000000100010010000000101110101101,97.4833,7,3.03465
78,0000000000000100010010000000101110101101,97.4833,7,3.03465
79,0000000000000100010010000000101110101101,97.4833,7,3.03465
80,0000000000000100010010000000101110101101,97.4833,7,3.03465
81,0000000000000100010010000000101110101101,97.4833,7,3.03465
82,0000000000000100010010000000101110101101,97.4833,7,3.03465
83,0000000000000100010010000000101110101101,97.4833,7,3.14282
84,0000000000000100010010000000101110101101,97.4833,7,3.13541
85,0000000000000100010010000000101110101101,97.4833,7,3.03238
86,0000000000000100010010000000101110101101,97.4833,7,3.03465
87,0000000000000100010010000000101110101101,97.4833,7,3.66717
88,0000000000000100010010000000101110101101,97.4833,7,3.63457
89,0000000000000100010010000000101110101101,97.4833,7,3.35051
90,0000000000000100010010000000101110101101,97.4833,7,3.03465
91,0000000000000100010010000000101110101101,97.8428,8,3.08273
92,0000000000000100010010000000101110101101,97.9969,9,3.07264
93,0000000000000100010010000000101110101101,97.9969,9,3.07264
94,0000000000000100010010000000101110101101,97.9969,9,3.07264
95,0000000000000100010010000000101110101101,97.9969,9,3.07264
96,0000000000000100010010000000101110101101,97.9969,11,3.18159
97,0000000000000100010010000000101110101101,97.9969,11,3.18159
98,0000000000000100010010000000101110101101,97.9969,11,3.18159
99,0000000000000100010010000000101110101101,97.9969,11,3.18159
00,0000000000000100010010000000101110101101,97.9969,9,3.07264
01,0000000000000100010010000000101110101101,97.9969,9,3.07264
02,0000000000000100010010000000101110101101,97.9969,9,3.07264
03,0000000000000100010010000000101110101101,97.9969,9,3.07264
04,0000000000000100010010000000101110101101,97.9969,9,3.07264
05,0000000000000100010010000000101110101101,97.9969,9,3.07264
06,0000000000000100010010000000101110101101,97.9969,9,3.07264
07,0000000000000100010010000000101110101101,97.9969,9,3.07264
08,0000000000000100010010000000101110101101,97.9969,9,3.07264
09,0000000000000100010010000000101110101101,97.9969,9,3.07264
10,0000000000000100010010000000101110101101,97.9969,9,3.07264
11,0000000000000100010010000000101110101101,97.9969,9,3.07264
12,0000000000000100010010000000101110101101,97.9969,9,3.07264
13,0000000000000100010010000000101110101101,97.9969,9,3.07264
14,0000000000000100010010000000101110101101,97.9969,9,3.07264
15,0000000000000100010010000000101110101101,97.9969,9,3.07264
16,0000000000000100010010000000101110101101,97.9969,9,3.07264
17,0000000000000100010010000000101110101101,97.9969,9,3.07264
18,0000000000000100010010000000101110101101,97.9969,9,3.07264
19,0000000000000100010010000000101110101101,97.9969,9,3.07264
20,0000000000000100010010000000101110101101,97.9969,9,3.07264
21,0000000000000100010010000000101110101101,97.9969,9,3.07264
22,0000000000000100010010000000101110101101,97.9969,9,3.07264
23,0000000000000100010010000000101110101101,97.9969,9,3.07264
24,0000000000000100010010000000101110101101,97.9969,9,3.07264
25,0000000000000100010010000000101110101101,97.9969,9,3.07264
26,0000000000000100010010000000101110101101,97.9969,9,3.07264
27,0000000000000100010010000000101110101101,97.9969,9,3.07264
28,0000000000000100010010000000101110101101,97.9969,9,3.07264
29,0000000000000100010010000000101110101101,97.9969,9,3.07264
30,0000000000000100010010000000101110101101,97.9969,9,3.07264
31,0000000000000100010010000000101110101101,97.9969,9,3.07264
32,0000000000000100010010000000101110101101,97.9969,9,3.07264
33,0000000000000100010010000000101110101101,97.9969,9,3.07264
34,0000000000000100010010000000101110101101,97.9969,9,3.07264
35,0000000000000100010010000000101110101101,97.9969,9,3.07264
36,0000000000000100010010000000101110101101,97.9969,9,3.07264
37,0000000000000100010010000000101110101101,97.9969,9,3.07264
38,0000000000000100010010000000101110101101,97.9969,9,3.07264
39,0000000000000100010010000000101110101101,97.9969,9,3.07264
40,0000000000000100010010000000101110101101,97.9969,9,3.07264
