0	85.927067	93.977401	96.558808	12	19	27	
1	85.927067	93.977401	96.558808	12	19	27	
2	87.416538	95.142270	96.610169	12	19	27	
3	87.416538	95.411916	96.610169	12	18	27	
4	84.026708	95.524397	96.712892	12	18	28	
5	84.026708	95.809964	96.764253	11	17	24	
6	88.803287	96.104777	96.764253	11	17	25	
7	88.803287	96.268105	96.764253	9	17	25	
8	90.755008	96.419620	96.764253	9	17	25	
9	90.755008	96.434515	96.764253	9	17	24	
10	93.014895	96.515665	96.815614	9	16	21	
11	93.014895	96.522856	96.815614	9	16	20	
12	95.069337	96.524910	96.815614	9	16	20	
13	95.069337	96.521315	96.815614	9	15	20	
14	95.069337	96.541346	96.815614	9	15	20	
15	95.069337	96.542373	96.815614	9	16	20	
16	95.069337	96.569594	96.815614	9	15	20	
17	94.863893	96.549050	96.815614	9	15	20	
18	94.863893	96.541859	96.866975	9	15	20	
19	94.863893	96.544427	96.866975	9	15	20	
20	94.863893	96.551104	96.866975	9	15	19	
21	94.863893	96.554700	96.866975	9	15	19	
22	94.863893	96.536723	96.866975	9	14	19	
23	94.863893	96.598870	96.866975	9	14	19	
24	94.863893	96.617874	96.866975	9	14	19	
25	94.863893	96.624551	96.866975	9	13	20	
26	95.172060	96.662044	96.866975	9	13	19	
27	95.172060	96.695942	96.866975	9	13	19	
28	95.326143	96.726759	96.866975	9	13	18	
29	95.326143	96.734977	96.866975	9	13	18	
30	95.326143	96.739086	96.866975	9	13	18	
31	95.377504	96.760144	96.866975	9	13	18	
32	95.377504	96.772984	96.866975	9	13	18	
33	95.377504	96.774011	96.866975	9	13	18	
34	95.377504	96.785311	96.866975	9	13	18	
35	95.377504	96.779147	96.866975	9	13	17	
36	95.377504	96.779147	96.866975	9	13	17	
37	95.377504	96.786338	96.866975	9	13	17	
38	95.377504	96.799692	96.866975	9	13	17	
39	95.377504	96.801746	96.866975	9	13	16	
40	95.377504	96.813559	96.866975	9	14	16	
41	95.377504	96.812532	96.866975	9	14	16	
42	95.377504	96.812018	96.866975	9	14	16	
43	95.377504	96.808423	96.866975	9	13	15	
44	95.377504	96.803287	96.866975	9	13	15	
45	95.377504	96.801746	96.866975	9	13	15	
46	95.377504	96.797637	96.866975	9	12	15	
47	95.377504	96.793015	96.866975	9	12	14	
48	95.377504	96.784797	96.866975	9	12	14	
49	95.377504	96.789933	96.866975	9	12	14	
50	96.302003	96.803801	96.866975	9	11	13	
51	96.302003	96.802773	96.866975	9	11	13	
52	96.302003	96.802260	96.866975	9	11	13	
53	96.302003	96.803287	96.866975	9	11	13	
54	96.302003	96.803287	96.866975	9	11	13	
55	96.302003	96.802773	96.866975	9	11	13	
56	96.302003	96.810478	96.866975	9	12	13	
57	96.302003	96.808423	96.866975	9	11	13	
58	96.302003	96.808937	96.866975	9	11	13	
59	96.302003	96.809450	96.866975	9	11	13	
60	96.302003	96.810478	96.866975	9	11	13	
61	96.302003	96.808423	96.866975	9	11	13	
62	96.302003	96.806369	96.866975	9	11	13	
63	96.302003	96.801233	96.866975	9	11	13	
64	96.302003	96.798151	96.866975	9	11	13	
65	96.302003	96.798151	96.866975	9	11	13	
66	96.302003	96.801233	96.866975	9	11	13	
67	96.302003	96.797124	96.866975	9	11	13	
68	96.302003	96.795069	96.866975	9	11	13	
69	96.302003	96.793015	96.866975	9	11	13	
70	96.302003	96.785824	96.866975	9	11	13	
71	96.712892	96.781715	96.866975	11	11	13	
72	96.353364	96.766821	96.866975	10	11	13	
73	96.712892	96.763225	96.866975	11	11	13	
74	96.712892	96.767334	96.866975	11	11	13	
75	96.712892	96.776579	96.866975	11	11	13	
76	96.712892	96.785824	96.866975	11	11	13	
77	96.404725	96.795069	96.866975	10	11	13	
78	96.404725	96.806882	96.866975	10	11	13	
79	96.712892	96.807910	96.866975	11	11	13	
80	96.712892	96.805855	96.866975	11	11	13	
81	96.712892	96.804828	96.866975	11	11	13	
82	96.712892	96.806882	96.866975	11	11	13	
83	96.712892	96.804828	96.866975	11	11	13	
84	96.712892	96.802773	96.866975	11	11	13	
85	96.712892	96.802773	96.866975	11	11	13	
86	96.712892	96.805342	96.815614	11	11	12	
87	96.712892	96.809450	96.815614	11	11	12	
88	96.712892	96.810478	96.815614	11	11	12	
89	96.712892	96.810478	96.815614	11	11	12	
90	96.404725	96.807396	96.815614	10	11	12	
91	96.404725	96.806369	96.815614	10	11	12	
92	96.404725	96.807396	96.815614	10	11	12	
93	96.712892	96.812532	96.815614	11	11	12	
94	96.712892	96.814587	96.815614	11	11	12	
95	96.712892	96.814587	96.815614	11	11	12	
96	96.815614	96.815614	96.815614	12	12	12	
97	96.661531	96.814073	96.815614	11	11	12	
98	96.661531	96.814073	96.815614	11	11	12	
99	96.815614	96.815614	96.815614	12	12	12	
100	96.815614	96.815614	96.815614	12	12	12	
101	96.815614	96.815614	96.815614	12	12	12	
102	96.712892	96.814587	96.815614	11	11	12	
103	96.712892	96.813559	96.815614	11	11	12	
104	96.712892	96.813559	96.815614	11	11	12	
105	96.712892	96.813559	96.815614	11	11	12	
106	96.712892	96.812532	96.815614	11	11	12	
107	96.712892	96.812532	96.815614	11	11	12	
108	96.712892	96.812532	96.815614	11	11	12	
109	96.712892	96.812532	96.815614	11	11	12	
110	96.712892	96.813559	96.815614	11	11	12	
111	96.712892	96.814587	96.815614	11	11	12	
112	96.712892	96.814587	96.815614	11	11	12	
113	96.712892	96.813559	96.815614	11	11	12	
114	96.712892	96.813559	96.815614	11	11	12	
115	96.712892	96.813559	96.815614	11	11	12	
116	96.712892	96.814587	96.815614	11	11	12	
117	96.712892	96.814587	96.815614	11	11	12	
118	96.712892	96.814587	96.815614	11	11	12	
119	96.712892	96.812532	96.815614	11	11	12	
120	96.712892	96.812532	96.815614	11	11	12	
121	96.712892	96.813559	96.815614	11	11	12	
122	96.712892	96.813559	96.815614	11	11	12	
123	96.712892	96.813559	96.815614	11	11	12	
124	96.712892	96.813559	96.815614	11	11	12	
125	96.712892	96.812532	96.815614	11	11	12	
126	96.712892	96.813559	96.815614	11	11	12	
127	96.712892	96.813559	96.815614	11	11	12	
128	96.712892	96.813559	96.815614	11	11	12	
129	96.712892	96.814587	96.815614	11	11	12	
130	96.712892	96.813559	96.815614	11	11	12	
131	96.712892	96.813559	96.815614	11	11	12	
132	96.712892	96.813559	96.815614	11	11	12	
133	96.712892	96.814587	96.815614	11	11	12	
134	96.815614	96.815614	96.815614	12	12	12	
135	96.712892	96.814587	96.815614	11	11	12	
136	96.147920	96.806882	96.815614	10	11	12	
137	96.147920	96.806882	96.815614	10	11	12	
138	96.147920	96.806882	96.815614	10	11	12	
139	96.712892	96.813559	96.815614	11	11	12	
140	96.712892	96.813559	96.815614	11	11	12	
141	96.815614	96.815614	96.815614	12	12	12	
142	96.815614	96.815614	96.815614	12	12	12	
143	96.096559	96.807396	96.815614	10	11	12	
144	96.096559	96.807396	96.815614	10	11	12	
145	96.096559	96.800205	96.815614	10	11	12	
146	96.096559	96.808423	96.815614	10	11	12	
147	96.096559	96.808423	96.815614	10	11	12	
148	96.096559	96.805342	96.815614	10	11	12	
149	96.096559	96.808423	96.815614	10	11	12	
150	96.096559	96.808423	96.815614	10	11	12	
151	96.096559	96.808423	96.815614	10	11	12	
152	96.815614	96.815614	96.815614	12	12	12	
153	96.815614	96.815614	96.815614	12	12	12	
154	96.815614	96.815614	96.815614	12	12	12	
155	96.815614	96.815614	96.815614	12	12	12	
156	96.815614	96.815614	96.815614	12	12	12	
157	95.685670	96.804314	96.815614	10	11	12	
158	95.685670	96.804314	96.815614	10	11	12	
159	95.685670	96.804314	96.815614	10	11	12	
160	96.815614	96.815614	96.815614	12	12	12	
161	96.815614	96.815614	96.815614	12	12	12	
162	96.815614	96.815614	96.815614	12	12	12	
163	96.815614	96.815614	96.815614	12	12	12	
164	96.815614	96.815614	96.815614	12	12	12	
165	96.558808	96.813046	96.815614	10	11	12	
166	96.558808	96.813046	96.815614	10	11	12	
167	96.558808	96.813046	96.815614	10	11	12	
168	96.558808	96.813046	96.815614	10	11	12	
169	96.558808	96.813046	96.815614	10	11	12	
170	96.558808	96.812018	96.815614	10	11	12	
171	96.712892	96.814587	96.815614	11	11	12	
172	96.712892	96.814587	96.815614	11	11	12	
173	96.712892	96.814587	96.815614	11	11	12	
174	96.712892	96.814587	96.815614	11	11	12	
175	96.815614	96.815614	96.815614	12	12	12	
176	96.815614	96.815614	96.815614	12	12	12	
177	96.815614	96.815614	96.815614	12	12	12	
178	95.685670	96.804314	96.815614	10	11	12	
179	95.685670	96.804314	96.815614	10	11	12	
180	96.404725	96.811505	96.815614	10	11	12	
181	96.404725	96.811505	96.815614	10	11	12	
182	96.404725	96.811505	96.815614	10	11	12	
183	96.404725	96.811505	96.815614	10	11	12	
184	96.815614	96.815614	96.815614	12	12	12	
185	96.712892	96.814587	96.815614	11	11	12	
186	96.712892	96.814587	96.815614	11	11	12	
187	95.582948	96.802260	96.815614	9	11	12	
188	95.582948	96.803287	96.815614	9	11	12	
189	95.582948	96.801746	96.815614	9	11	12	
190	95.582948	96.803287	96.815614	9	11	12	
191	95.582948	96.803287	96.815614	9	11	12	
192	95.582948	96.803287	96.815614	9	11	12	
193	95.582948	96.803287	96.815614	9	11	12	
194	96.815614	96.815614	96.815614	12	12	12	
195	96.815614	96.815614	96.815614	12	12	12	
196	95.788392	96.805342	96.815614	10	11	12	
197	96.815614	96.815614	96.815614	12	12	12	
198	96.815614	96.815614	96.815614	12	12	12	
199	96.712892	96.814587	96.815614	11	11	12	
200	96.712892	96.814587	96.815614	11	11	12	
