0 841.59 991.63 1119.87
30 834.52 996.60 1119.45
60 849.12 999.75 1118.51
90 861.81 1004.26 1130.38
120 872.55 1009.27 1126.14
150 869.48 1013.45 1129.80
180 888.61 1018.79 1130.92
210 890.78 1023.14 1126.71
240 892.49 1027.18 1141.31
270 904.57 1027.96 1133.62
300 908.23 1029.83 1137.09
330 918.22 1032.20 1135.83
360 924.70 1034.61 1130.69
390 921.39 1037.00 1135.19
420 927.45 1036.44 1129.72
450 936.16 1041.06 1131.76
480 934.10 1041.87 1133.54
510 930.46 1040.32 1139.61
540 936.45 1042.25 1137.62
570 935.61 1046.05 1135.13
600 944.97 1052.56 1137.96
630 956.00 1055.13 1134.57
660 957.28 1058.34 1138.68
690 962.96 1062.25 1141.16
720 974.93 1062.80 1147.92
750 975.39 1064.90 1144.17
780 978.55 1066.50 1145.11
810 977.00 1066.37 1140.23
840 971.99 1067.26 1144.13
870 984.89 1067.88 1139.41
900 987.01 1068.80 1142.38
930 984.02 1070.40 1141.08
960 989.08 1072.13 1143.95
990 989.38 1069.92 1144.84
1020 989.84 1070.61 1143.56
1050 991.24 1072.10 1144.36
1080 993.99 1072.33 1141.00
1110 995.39 1072.49 1141.68
1140 997.51 1071.96 1139.22
1170 994.04 1071.66 1136.19
1200 995.79 1073.00 1138.67
1230 1000.41 1072.67 1135.93
1260 1006.06 1073.38 1137.01
1290 1003.50 1072.19 1139.52
1320 1002.22 1073.28 1135.31
1350 1010.81 1075.33 1133.09
1380 1007.02 1075.83 1134.57
1410 1010.04 1076.47 1133.88
1440 1010.88 1077.41 1134.53
1470 1015.17 1078.77 1133.82
1500 1006.27 1078.33 1133.52
1530 1012.82 1079.77 1133.01
1560 1011.62 1079.14 1134.84
1590 1009.31 1078.58 1132.71
1620 1006.64 1077.76 1130.21
1650 1011.20 1079.04 1135.90
1680 1014.68 1081.33 1138.62
1710 1004.78 1081.56 1138.47
1740 1014.29 1082.01 1136.87
1770 1015.86 1082.64 1139.07
1800 1008.65 1081.52 1140.10
1830 1015.54 1083.03 1137.89
1860 1015.76 1084.97 1140.87
1890 1018.67 1086.33 1139.20
1920 1018.78 1084.99 1135.79
1950 1021.16 1086.95 1136.99
1980 1026.77 1088.23 1135.99
2010 1029.38 1087.14 1135.30
2040 1025.63 1086.11 1133.05
2070 1023.84 1085.86 1135.53
2100 1031.95 1087.98 1137.35
2130 1030.27 1088.44 1135.70
2160 1033.14 1090.44 1138.08
2190 1031.63 1091.29 1138.85
2220 1035.59 1091.72 1139.96
2250 1029.92 1092.34 1140.37
2280 1033.00 1093.10 1139.88
2310 1033.90 1092.31 1138.22
2340 1035.25 1093.97 1141.42
2370 1038.73 1095.19 1141.65
2400 1039.58 1096.68 1140.56
2430 1040.87 1097.61 1142.78
2460 1041.18 1096.35 1139.04
2490 1038.30 1096.91 1136.42
2520 1037.14 1097.08 1140.28
2550 1040.08 1098.21 1141.91
2580 1038.73 1098.92 1140.16
2610 1040.38 1098.47 1144.36
2640 1038.30 1098.54 1141.21
2670 1033.99 1096.82 1142.00
2700 1035.94 1096.67 1141.02
2730 1041.89 1099.04 1143.18
2760 1042.56 1097.65 1140.26
2790 1042.39 1098.85 1143.13
2820 1042.85 1099.44 1142.82
2850 1042.90 1100.02 1141.91
2880 1046.32 1099.49 1140.09
2910 1046.73 1099.42 1140.55
2940 1044.01 1099.68 1142.57
2970 1043.17 1100.33 1144.28
3000 1047.78 1101.07 1142.52
3030 1046.31 1101.95 1141.73
3060 1044.63 1101.07 1143.53
3090 1044.84 1100.59 1141.62
3120 1047.67 1101.93 1143.19
3150 1047.43 1101.36 1140.71
3180 1049.02 1101.94 1144.25
3210 1052.76 1101.63 1141.73
3240 1051.60 1102.68 1143.17
3270 1050.43 1100.79 1142.20
3300 1044.88 1102.22 1143.96
3330 1043.47 1102.27 1144.86
3360 1039.60 1100.32 1143.99
3390 1040.99 1100.06 1143.90
3420 1045.59 1101.47 1142.86
3450 1050.08 1100.49 1139.97
3480 1045.87 1100.01 1141.29
3510 1050.88 1100.05 1140.51
3540 1047.19 1100.65 1144.10
3570 1051.54 1101.84 1144.86
3600 1049.83 1102.26 1146.33
3630 1049.75 1102.70 1147.07
3660 1046.37 1101.86 1145.72
3690 1046.91 1101.54 1146.44
3720 1045.88 1101.74 1146.98
3750 1044.18 1101.89 1148.20
3780 1048.66 1103.40 1147.64
3810 1047.34 1103.39 1147.43
3840 1049.28 1103.57 1143.44
3870 1043.79 1102.78 1144.82
3900 1044.51 1103.62 1145.93
3930 1049.19 1104.66 1147.09
3960 1044.49 1103.63 1146.94
3990 1041.10 1102.92 1150.33
4020 1049.00 1103.14 1147.67
4050 1049.98 1102.12 1146.77
4080 1047.87 1102.62 1145.30
4110 1044.20 1102.49 1145.94
4140 1044.89 1101.94 1146.23
4170 1051.63 1102.51 1148.70
4200 1051.00 1102.56 1144.81
4230 1051.40 1104.34 1148.26
4260 1048.26 1103.32 1147.21
4290 1047.48 1103.60 1148.76
4320 1047.71 1103.16 1146.50
4350 1048.78 1104.98 1147.38
4380 1054.19 1104.91 1147.10
4410 1049.87 1104.21 1148.22
4440 1047.81 1104.85 1145.42
4470 1046.45 1104.02 1147.49
