Id,Chrom,Accuracy,NumBits,Time
83,0000000010000000000000000000001000010000,99.8,3,2.77219
84,0000000010000000000000000000001000010000,99.8,3,2.77219
85,0000000010000000000000000000001000010000,99.8,3,2.99223
86,0000000010000000000000000000001000010000,99.8,3,2.77219
87,0000000010000000000000000000001000010000,99.8,3,2.77219
88,0000000010000000000000000000001000010000,99.8,3,2.77219
89,0000000010000000000000000000001000010000,99.8,3,2.99223
90,0000000010000000000000000000001000010000,99.8,3,2.77219
91,0000000010000000000000000000001000010000,99.8,3,2.77219
92,0000000010000000000000000000001000010000,99.8,3,2.77219
93,0000000010000000000000000000001000010000,99.8,3,2.77219
94,0000000010000000000000000000001000010000,99.8,3,2.99223
95,0000000010000000000000000000001000010000,99.8,3,2.77219
96,0000000010000000000000000000001000010000,99.8,3,2.77219
97,0000000010000000000000000000001000010000,99.8,3,2.77219
98,0000000010000000000000000000001000010000,99.8,3,2.77219
99,0000000010000000000000000000001000010000,99.8,3,2.77219
