0 0.000 0.058 0.628
18 0.003 0.533 3.909
36 0.018 2.853 4.287
54 0.187 6.867 70.126
72 1.071 65.008 70.305
90 0.234 51.946 70.802
108 0.256 65.639 197.963
126 0.236 73.394 206.189
144 0.383 125.304 372.455
162 0.127 171.151 377.383
180 0.206 259.583 382.872
198 0.582 270.151 392.441
216 0.698 242.187 419.181
234 0.112 281.153 424.731
252 0.330 261.814 424.979
270 5.999 367.684 437.931
288 0.202 330.875 945.687
306 0.690 425.736 945.687
324 0.212 373.006 950.949
342 2.021 582.963 945.982
360 14.197 612.794 945.891
378 0.940 649.158 945.739
396 2.105 490.498 947.678
414 3.347 773.533 961.995
432 0.382 835.534 959.177
450 3.204 733.711 959.182
468 0.886 868.554 960.905
486 0.274 731.729 960.718
504 1.452 788.259 960.928
522 0.465 807.972 1276.498
540 0.293 698.453 962.290
558 0.570 601.140 962.455
576 1.065 651.527 962.502
594 0.538 794.192 962.471
612 3.132 664.276 962.472
630 0.048 492.557 962.661
