0 12.63 24.93 37.37
50 14.33 26.37 37.80
100 15.67 27.34 38.60
150 16.27 28.22 38.67
200 18.50 29.26 39.63
250 19.27 29.98 39.80
300 19.37 30.54 40.00
350 21.10 31.42 40.27
400 21.90 32.15 41.23
450 22.40 32.80 41.33
500 23.73 33.40 41.63
550 24.07 33.83 41.87
600 25.40 34.20 41.93
650 25.57 34.59 42.23
700 26.10 35.11 42.57
750 25.97 35.40 42.83
800 26.90 35.77 42.83
850 27.30 35.99 43.07
900 27.73 36.36 42.80
950 28.53 36.58 42.90
1000 28.50 36.73 43.17
1050 28.37 36.88 43.20
1100 28.93 37.13 43.13
1150 29.40 37.17 43.03
1200 29.53 37.45 43.57
1250 30.53 37.78 43.60
1300 30.70 37.96 43.43
1350 31.87 38.29 43.33
1400 31.83 38.53 43.47
1450 32.23 38.78 43.60
1500 32.43 38.96 43.40
1550 33.03 39.18 43.50
1600 33.00 39.25 43.77
1650 33.63 39.47 43.83
1700 34.17 39.61 43.80
1750 34.50 39.74 43.63
1800 34.23 39.84 43.90
1850 34.43 39.97 43.80
1900 34.27 40.15 43.87
1950 34.73 40.32 43.87
2000 34.83 40.37 43.83
2050 35.50 40.57 43.93
2100 35.33 40.57 43.97
2150 35.83 40.65 43.93
2200 36.00 40.74 43.87
2250 36.30 40.87 43.87
2300 36.67 40.99 43.93
2350 36.97 41.07 43.80
2400 37.30 41.09 43.77
2450 37.30 41.20 43.73
2500 37.83 41.29 43.90
2550 37.93 41.38 43.93
2600 38.20 41.44 43.87
2650 38.33 41.53 43.73
2700 38.37 41.55 43.93
2750 38.47 41.58 43.70
2800 38.70 41.69 43.63
2850 38.60 41.67 43.53
2900 38.83 41.72 43.60
2950 38.60 41.70 43.70
3000 38.63 41.76 43.73
3050 38.93 41.75 43.83
3100 38.70 41.80 43.77
3150 38.83 41.81 43.77
3200 38.90 41.88 43.87
3250 39.27 41.95 43.73
3300 39.27 41.96 43.83
3350 39.50 42.03 43.77
3400 39.60 42.08 43.73
3450 39.53 42.13 43.73
3500 39.47 42.17 43.83
3550 39.47 42.18 43.87
3600 39.47 42.21 43.80
3650 39.77 42.28 43.83
3700 39.93 42.29 43.73
3750 39.90 42.38 43.87
3800 40.17 42.38 43.80
3850 39.80 42.42 44.00
3900 40.10 42.44 43.87
3950 40.20 42.50 43.87
4000 40.00 42.51 43.90
4050 40.47 42.54 43.87
4100 40.67 42.58 43.87
4150 40.60 42.62 43.87
4200 40.57 42.65 43.87
4250 40.63 42.67 43.87
4300 40.70 42.71 43.80
4350 40.87 42.74 43.83
4400 40.93 42.73 43.77
4450 40.93 42.77 43.70
