0	80.328711	94.780688	97.688752	
1	79.661017	95.827940	97.894196	
2	79.661017	95.827940	97.894196	
3	93.117617	97.135080	97.894196	
4	93.117617	97.135080	97.894196	
5	95.839753	97.363636	97.945557	
6	95.839753	97.363636	97.945557	
7	95.326143	97.496148	97.996918	
8	95.326143	97.496148	97.996918	
9	95.891115	97.557268	97.996918	
10	95.891115	97.557268	97.996918	
11	96.558808	97.693888	98.048279	
12	96.558808	97.693888	98.048279	
13	94.298921	97.740113	98.253724	
14	94.298921	97.740113	98.253724	
15	93.939394	97.719569	98.253724	
16	93.939394	97.719569	98.253724	
17	93.528505	97.772984	98.253724	
18	93.528505	97.772984	98.253724	
19	93.528505	97.833590	98.407807	
20	93.528505	97.833590	98.407807	
21	93.888033	97.951721	98.356446	
22	93.888033	97.951721	98.356446	
23	93.631228	98.169492	98.459168	
24	93.631228	98.169492	98.459168	
25	97.791474	98.244479	98.561890	
26	97.791474	98.244479	98.561890	
27	97.945557	98.316384	98.561890	
28	97.945557	98.316384	98.561890	
29	97.894196	98.368772	98.561890	
30	97.894196	98.368772	98.561890	
31	98.151002	98.431433	98.561890	
32	98.151002	98.431433	98.561890	
33	98.202363	98.483821	98.561890	
34	98.202363	98.483821	98.561890	
35	98.253724	98.523369	98.561890	
36	98.253724	98.523369	98.561890	
37	98.202363	98.539291	98.561890	
38	98.202363	98.539291	98.561890	
39	98.253724	98.555213	98.561890	
40	98.253724	98.555213	98.561890	
41	98.202363	98.532614	98.561890	
42	98.202363	98.532614	98.561890	
43	98.202363	98.532614	98.561890	
44	98.202363	98.532614	98.561890	
45	98.202363	98.529533	98.561890	
46	98.202363	98.529533	98.561890	
47	98.202363	98.545455	98.561890	
48	98.202363	98.545455	98.561890	
49	98.151002	98.554186	98.561890	
50	98.151002	98.554186	98.561890	
51	98.202363	98.550077	98.561890	
52	98.202363	98.550077	98.561890	
53	97.894196	98.555213	98.561890	
54	97.894196	98.555213	98.561890	
55	98.202363	98.554700	98.561890	
56	98.202363	98.554700	98.561890	
57	98.202363	98.541859	98.561890	
58	98.202363	98.541859	98.561890	
59	98.202363	98.540832	98.561890	
60	98.202363	98.540832	98.561890	
61	98.202363	98.539291	98.561890	
