Id,Chrom,Accuracy,NumBits,Time
00,0000000000001110100001101100001001100010,98.5619,8,9.88282
01,1000000000000111100001101000001001100010,99.0241,13,9.17142
02,1000000000001110100001101100001001000010,99.0241,13,9.17142
03,1000000000000111100001101100001001100010,98.9214,12,9.42304
04,1000000000001111100001101100001001100010,99.0241,13,9.17142
05,1000000000001111100001101000001001100010,99.0241,13,9.64082
06,1000000000001110100001101100001001100010,99.0241,13,9.28508
07,1000000000001111100001101100001001100010,98.7673,9,8.86857
08,1000000000001111100001101000001001100010,98.9214,12,9.44293
09,1000000000000111100001101100001001100010,98.8701,10,8.52494
10,1000000000001111100001101100001001100010,99.0241,13,4.83932
11,1000000000001110100001101000001001100010,99.0241,13,4.83932
12,1000000000001110100001101100001001100010,99.0241,13,9.58219
13,1000000000001110100001101100001001100010,99.0241,13,4.83932
14,1000000000001110100001101000001001100010,99.0241,13,9.93211
15,1000000000000110100001101000001001100010,99.0241,13,4.83932
16,1000000000001110100001101100001001100010,99.0241,13,9.64305
17,1000000000001111100001101100001001000010,99.0241,13,4.83932
18,1000000000001110100001101100001001100010,99.0241,13,4.83932
19,1000000000001111100001101100001001100010,99.0241,13,4.83932
20,1000000000001111100001101000001001000010,99.0241,13,4.83932
21,1000000000001111100001101100001001100010,99.0241,13,4.83932
22,1000000000001111100001101000001001100010,99.0241,13,4.83932
23,1000000000001111100001101100001001100010,99.0241,13,9.54896
24,1000000000000111100001101100001001100010,99.0241,13,8.71405
25,1000000000001111100001101100001001100010,99.0241,13,4.83932
26,1000000000000111100001101100001001100010,99.0241,13,9.43279
27,1000000000001110100001101100001001000010,99.0241,13,8.95734
28,1000000000001110100001101000001001100010,99.0241,13,9.27981
29,1000000000001110100001101000001001100010,99.0241,13,8.95734
30,1000000000001110100001101100001001100010,98.9214,12,8.4334
31,1000000000000111100001101100001001100010,99.0241,13,8.91425
32,1000000000001111100001101100001001100010,99.0241,13,8.95734
33,1000000000001111100001101000001001100010,99.0241,13,9.14301
34,1000000000001110100001101000001001100010,99.0241,13,8.95734
35,1000000000001110100001101100001001100010,99.0241,13,9.32396
36,1000000000001111100001101100001001100010,99.0241,13,9.17142
37,1000000000000111100001101100001001100010,99.0241,13,9.32396
38,1000000000000111100001101100001001100010,99.0241,13,9.17142
39,1000000000001110100001101100001001100010,99.0241,13,9.99084
40,1000000000001111100001101100001001100010,99.0241,13,8.95734
41,1000000000001111100001101100001001100010,99.0241,13,9.46039
42,1000000000001111100001101000001001100010,99.0241,13,8.95734
43,1000000000001111100001101100001001100010,99.0241,13,8.79211
44,1000000000001111100001101000001001100010,99.0241,13,8.79211
45,1000000000001110100001101000001001100010,99.0241,13,8.91425
46,1000000000001110100001101100001001100010,99.0241,13,8.95734
47,1000000000001110100001101100001001100010,99.0241,13,8.95734
48,1000000000001110100001101100001001100010,99.0241,13,8.95734
49,1000000000001111100001101000001001100010,99.0241,13,9.46039
50,1000000000001111100001101100001001100010,99.0241,13,9.46039
51,1000000000001111100001101100001001100010,99.0241,13,9.00038
52,1000000000001111100001101100001001100010,99.0241,13,9.32396
53,1000000000000111100001101000001001100010,97.586,7,9.55654
54,1000000000000111100001101100001001100010,99.0241,13,9.17142
55,1000000000000111100001101100001001100010,99.0241,13,9.17142
56,1000000000001111100001101000001001000010,99.0241,13,9.58105
57,1000000000001111100001101100001001100010,99.0241,13,9.46039
58,1000000000001111100001101100001001100010,99.0241,13,9.46039
59,1000000000001111100001101100001001100010,99.0241,13,9.46039
60,1000000000001111100001101100001001100010,99.0241,13,9.46039
61,1000000000001111100001101100001001100010,99.0241,13,9.46039
62,1000000000000111100001101000001001100010,99.0241,13,9.00038
63,1000000000001111100001101100001001100010,99.0241,13,9.46039
64,1000000000001111100001101100001001000010,99.0241,13,9.46039
65,1000000000001111100001101100001001100010,99.0241,13,9.46039
66,1000000000001111100001101100001001100010,99.0241,13,9.46039
67,1000000000001110100001101100001001100010,99.0241,13,9.69236
68,1000000000001110100001101000001001100010,99.0241,13,9.46039
69,1000000000001111100001101100001001100010,99.0241,13,9.46039
70,1000000000001111100001101100001001100010,99.0241,13,9.46039
71,1000000000001111100001101100001001100010,99.0241,13,9.46039
72,1000000000001111100001101000001001100010,99.0241,13,8.95734
73,1000000000000111100001101000001001100010,99.0241,13,8.95734
74,1000000000001111100001101100001001100010,99.0241,13,9.46039
75,1000000000001111100001101100001001100010,99.0241,13,8.95734
76,1000000000001110100001101100001001100010,99.0241,13,8.41051
77,1000000000001111100001101100001001100010,99.0241,13,9.46039
78,1000000000001111100001101100001001100010,99.0241,13,9.46039
79,1000000000001111100001101100001001100010,99.0241,13,9.46039
80,1000000000001111100001101100001001100010,99.0241,13,9.46039
81,1000000000001111100001101100001001100010,99.0241,13,9.46039
82,1000000000001111100001101100001001100010,99.0241,13,9.46039
83,1000000000001111100001101100001001100010,99.0241,13,9.46039
84,1000000000001111100001101100001001100010,99.0241,13,9.46039
85,1000000000001111100001101100001001100010,99.0241,13,9.46039
86,1000000000001111100001101100001001100010,99.0241,13,8.95734
87,1000000000001111100001101100001001100010,99.0241,13,9.46039
88,1000000000001111100001101100001001100010,99.0241,13,9.46039
89,1000000000001111100001101100001001100010,99.0241,13,9.46039
90,1000000000001111100001101100001001100010,99.0241,13,9.46039
91,1000000000001111100001101100001001100010,99.0241,13,9.46039
92,1000000000001111100001101100001001100010,99.0241,13,9.46039
93,1000000000001111100001101100001001100010,99.0241,13,9.46039
94,1000000000001111100001101100001001100010,99.0241,13,9.46039
95,1000000000001111100001101100001001100010,99.0241,13,9.46039
96,1000000000001111100001101100001001100010,99.0241,13,9.46039
97,1000000000001111100001101100001001100010,99.0241,13,9.46039
98,1000000000001111100001101100001001100010,99.0241,13,9.27981
99,1000000000001110100001101100001001100010,99.0241,13,9.27981
00,1000000000001110100001101100001001100010,99.0241,13,9.71104
01,1000000000001110100001101100001001100010,99.0241,13,9.71104
02,1000000000001110100001101100001001000010,99.0241,13,10.8233
03,1000000000001110100001101100001001100010,99.0241,13,9.95254
04,1000000000001110100001101100001001100010,99.0241,13,9.71104
05,1000000000001110100001101100001001100010,99.0241,13,9.69068
06,1000000000001110100001101100001001100010,99.0241,13,9.71104
07,1000000000001110100001101100001001100010,99.0241,13,9.95254
08,1000000000001110100001101100001001100010,99.0241,13,11.6288
09,1000000000001110100001101100001001100010,99.0241,13,9.95254
10,1000000000001110100001101100001001100010,99.0241,13,9.71104
11,1000000000001110100001101100001001100010,99.0241,13,9.95254
12,1000000000001110100001101100001001100010,99.0241,13,9.71104
13,1000000000001110100001101100001001100010,99.0241,13,9.71104
14,1000000000001110100001101100001001100010,99.0241,13,9.7251
15,1000000000001110100001101100001001100010,99.0241,13,9.71104
16,1000000000001110100001101100001001100010,98.7673,12,11.365
17,1000000000001110100001101100001001100010,99.0241,13,9.65205
18,1000000000001110100001101100001001100010,99.0241,13,9.71104
19,1000000000001110100001101100001001100010,99.0241,13,9.71104
20,1000000000001110100001101100001001100010,99.0241,13,9.44839
21,1000000000001110100001101100001001100010,99.0241,13,9.71104
22,1000000000001110100001101100001001100010,99.0241,13,9.71104
23,1000000000001110100001101100001001100010,99.0241,13,9.95254
24,1000000000001110100001101100001001100010,99.0241,13,9.71104
25,1000000000001110100001101100001001100010,99.0241,13,9.71104
26,1000000000001110100001101100001001100010,99.0241,13,9.71104
27,1000000000001110100001101100001001100010,99.0241,13,9.7251
28,1000000000001110100001101100001001100010,99.0241,13,9.71104
