0	301.428831	395.895067	338.576627	
1	307.081510	404.982874	348.346589	
2	307.153799	410.411593	352.465955	
3	308.647457	417.698253	356.632850	
4	309.669379	418.879676	359.458877	
5	311.798252	424.567880	362.554962	
6	309.909317	425.246300	365.051311	
7	315.733533	428.981073	369.402175	
8	316.189960	432.616362	372.011145	
9	318.645245	439.274971	375.396340	
10	320.430395	441.740898	378.514043	
11	321.946700	443.658163	382.912381	
12	327.477833	450.687440	388.466162	
13	331.797367	454.961371	392.713884	
14	337.416188	464.593673	397.740716	
15	337.469587	466.292105	403.058498	
16	342.218201	472.445275	409.427005	
17	346.463497	481.184796	413.610048	
18	352.832522	484.879297	420.066939	
19	353.710319	489.616543	424.944896	
20	360.979571	489.511211	430.323931	
21	365.216225	495.105456	437.093070	
22	368.090722	496.910452	443.908172	
23	380.870492	506.426706	450.196442	
24	387.564987	508.458204	455.744852	
25	398.111437	514.244400	462.634138	
26	398.304485	519.673048	468.122724	
27	409.164013	522.190254	473.676712	
28	419.064642	523.982969	479.219067	
29	420.338998	526.077433	483.993009	
30	426.991761	530.285529	488.582541	
31	435.384019	533.281346	493.304263	
32	436.774905	534.353051	498.588895	
33	446.805359	538.561107	502.522777	
34	448.357139	540.516244	507.763960	
35	460.354032	543.555165	512.392743	
36	465.902497	545.217143	516.256950	
37	465.036111	546.729203	519.353109	
38	472.024781	547.753933	522.783374	
39	480.248160	551.449013	526.407295	
40	478.979324	551.807471	529.402641	
41	491.531848	554.063269	532.497804	
42	490.895613	554.730113	535.579367	
43	502.348274	556.723675	539.143673	
44	504.723208	556.780927	542.271131	
45	503.319300	559.340271	544.678046	
46	508.057707	561.748668	547.799111	
47	517.412276	562.306908	550.751779	
48	510.142822	563.280121	552.877808	
49	523.420901	564.152822	554.993322	
50	526.765490	564.509653	557.014434	
51	527.702378	566.036825	558.756721	
52	525.618876	566.491613	560.430427	
53	537.776408	567.098251	562.035113	
54	532.432937	567.855930	563.185021	
55	531.650979	568.722509	563.893613	
56	537.598604	569.325216	564.976234	
57	542.533240	570.331248	565.933112	
58	542.785245	570.419066	566.534394	
59	537.454532	570.544773	566.828877	
60	542.575294	570.547029	567.568048	
61	547.945082	570.922217	568.260882	
62	551.349191	572.800648	568.950895	
63	550.561468	572.830329	569.550358	
64	539.680470	573.313976	569.622943	
65	552.993453	573.454916	570.224632	
66	542.307984	573.674674	570.442430	
67	541.626604	573.874885	570.996176	
68	546.472406	574.379447	571.708587	
69	546.485897	575.928324	572.152857	
70	539.504892	577.378556	572.323162	
71	544.620179	577.669003	572.595205	
72	553.169110	578.231839	573.231611	
73	550.707009	578.438337	573.559282	
74	545.720147	578.817702	574.031067	
75	553.896369	579.013206	574.655631	
76	545.597574	579.855305	575.401392	
77	548.992159	580.143048	576.183362	
78	539.553932	580.824469	576.715524	
79	557.473596	581.050927	577.928757	
80	551.767999	581.050927	578.642253	
81	547.947125	581.436743	578.980975	
82	552.700878	581.496774	579.469053	
83	554.290144	581.835839	579.816914	
84	548.258416	582.760374	580.096953	
85	545.791417	583.072430	580.308110	
86	556.528846	583.667895	580.705952	
87	556.753852	583.696126	580.888301	
88	558.149670	583.870878	581.229087	
89	557.928944	583.875474	581.580356	
90	560.542991	583.916529	582.069482	
91	560.196387	584.206224	582.486494	
92	552.607125	584.236849	582.768487	
93	558.537890	584.252075	583.100568	
94	559.761668	584.510424	583.225275	
95	556.303251	584.876792	583.231032	
96	542.830544	584.924302	583.299331	
97	559.084302	585.142808	583.592589	
98	560.829659	585.300480	583.807716	
99	553.041524	586.012306	583.843871	
100	559.338077	586.406622	584.052070	
101	553.039690	586.518002	584.206013	
102	568.922896	588.947913	584.688135	
103	559.387132	589.092350	585.014090	
104	561.558468	589.316843	585.324250	
105	562.401887	589.593938	585.589477	
106	565.553980	590.054638	585.847713	
107	562.120080	590.466681	586.299923	
108	564.684268	591.506702	586.865530	
109	565.152888	591.506702	587.350334	
110	565.355284	592.060027	588.174700	
111	557.028389	592.087762	588.580265	
112	563.198744	593.090581	588.777903	
113	560.524983	593.380397	589.245403	
114	563.945641	593.870296	589.960654	
115	562.798261	594.312900	590.393528	
116	552.522286	594.331618	590.798473	
117	570.492025	594.428048	591.700425	
118	555.524983	594.758991	592.121355	
119	562.397508	595.588211	592.603261	
120	575.014530	596.271237	593.353093	
121	567.696389	596.551756	593.538175	
122	567.582663	596.981410	593.595382	
123	570.199668	596.981410	593.884582	
124	568.318726	597.256067	594.124458	
125	570.256053	597.547478	594.460738	
126	555.787181	598.175689	594.859330	
127	565.634836	598.515378	595.293474	
128	564.083919	598.624470	595.770261	
129	557.345288	598.804262	596.237051	
130	577.280086	599.132432	596.778914	
131	563.882775	599.286601	596.854574	
132	560.756273	599.286601	596.935204	
133	567.424894	600.263817	597.408707	
134	562.018586	600.716202	597.613796	
135	572.735272	600.754224	597.845650	
136	568.535994	600.754224	597.991861	
137	571.471068	600.916113	598.509204	
138	567.152662	600.916113	598.603222	
139	562.809787	601.385567	598.972506	
140	572.038898	601.887997	599.293238	
141	571.166559	601.946071	599.473492	
142	567.693635	602.092322	599.814704	
143	585.669274	602.092322	600.442333	
144	561.521450	602.139301	600.420997	
145	574.938362	602.597792	600.617845	
146	566.396255	602.874917	600.858584	
147	580.345041	603.886074	601.308479	
148	577.411334	603.886074	601.527717	
149	570.173443	603.886074	601.539703	
150	575.632571	603.965475	601.759267	
151	565.884818	604.574125	601.998251	
152	572.224178	605.818153	602.534552	
153	580.843165	606.687587	602.998089	
154	575.798845	606.933408	603.164689	
155	574.306244	606.933408	603.344025	
156	579.052176	607.522957	603.826595	
157	585.399754	607.687892	604.476593	
158	579.186878	607.751746	605.034969	
159	575.192304	608.143613	605.629833	
160	568.982089	608.143613	605.983586	
161	579.397350	608.664387	606.572593	
162	579.628775	609.033337	606.757893	
163	577.563219	609.928723	606.931374	
164	582.095909	609.772642	607.322971	
165	579.192567	611.093413	607.341280	
166	573.186676	611.163218	607.633738	
167	576.607755	611.260005	608.178719	
168	578.769673	611.652347	608.649742	
169	575.310461	611.652347	609.302689	
170	583.967645	612.267029	610.074215	
171	591.650519	612.298648	610.482014	
172	577.567106	612.313156	610.768558	
173	578.729822	612.641614	611.082812	
174	582.858851	613.599949	611.307080	
175	570.438599	613.903145	611.265262	
176	581.347790	614.069216	611.569730	
177	590.348450	614.999164	611.988584	
178	589.804741	615.236893	612.296168	
179	577.207720	615.345775	612.609757	
180	586.414221	615.641621	613.116751	
181	570.626191	615.751179	613.132982	
182	577.233598	616.383744	613.605561	
183	587.128870	616.774771	614.242851	
184	581.953755	616.895289	614.536977	
185	585.232422	617.450574	614.934860	
186	593.467012	617.618511	615.506882	
187	581.645589	618.045695	615.744088	
188	594.542767	618.148057	616.366853	
189	593.774665	618.738847	616.671426	
190	593.451739	618.920606	616.994636	
191	596.991258	619.053728	617.227179	
192	599.435894	619.569370	617.544637	
193	586.562128	620.241231	617.564179	
194	570.558837	620.543584	617.733809	
195	587.830973	620.929667	618.257407	
196	592.171296	621.363969	618.651370	
197	590.535891	621.631734	618.955729	
198	582.526367	621.721842	619.276823	
199	588.628166	621.966597	619.698571	
200	587.395930	622.272058	620.084337	
201	588.894480	622.829241	620.433843	
202	592.647792	622.904747	620.755598	
203	583.817062	622.987510	621.016562	
204	595.620278	622.987510	621.366315	
205	579.093617	623.611623	621.324070	
206	603.480807	624.247329	621.714532	
207	604.200911	624.476812	621.923285	
208	590.684965	624.651829	622.070070	
209	594.347407	626.360719	622.484917	
210	604.018925	626.360719	622.959071	
211	597.362144	627.031377	623.212965	
212	600.260747	627.467135	623.753607	
213	585.596047	628.248067	624.013739	
214	598.815580	628.170088	624.894480	
215	602.170088	628.249034	625.399091	
216	597.506811	628.288571	625.841076	
217	585.976791	628.945325	626.078436	
218	598.331488	629.072682	626.926515	
219	588.948205	629.365693	627.107832	
220	585.519860	629.577891	627.287416	
221	598.754156	629.788556	627.670342	
222	589.390502	630.245138	627.592142	
223	606.032441	630.713407	628.069287	
224	597.362973	631.049448	628.108904	
225	588.137257	631.061007	628.427418	
226	601.253648	631.718677	629.039558	
227	606.853409	631.754385	629.465455	
228	590.526176	632.718087	629.657509	
229	606.961224	633.001386	630.153702	
230	584.032800	633.001386	630.223420	
231	609.134747	633.266655	630.975634	
232	596.234683	633.299220	631.483837	
233	605.541035	633.412700	631.888155	
234	600.340062	633.615099	632.068641	
235	611.208273	633.641915	632.404200	
236	605.524754	633.811189	632.517134	
237	597.987649	634.308108	632.619366	
238	596.471698	634.308108	632.645186	
239	591.455334	634.308108	632.542369	
240	608.133625	634.489710	632.981796	
241	600.395838	634.702902	633.114608	
242	607.711414	635.766759	633.353044	
243	599.687703	635.874357	633.489567	
244	603.598231	635.928083	633.855822	
245	600.254584	636.033306	634.047165	
246	594.531035	636.033306	634.182335	
247	603.734921	636.310438	634.520365	
248	603.594734	636.584649	634.925502	
249	604.361170	636.994872	635.105700	
250	594.514613	637.304759	635.326747	
251	609.109940	637.640675	635.647407	
252	587.738244	637.655818	635.517354	
253	611.829979	637.870314	636.179646	
254	613.097943	637.919611	636.385732	
255	607.954694	637.992213	636.650148	
256	612.506637	638.021681	636.979615	
257	615.392487	638.116396	637.134243	
258	604.873337	638.598223	637.225437	
259	606.292361	638.598223	637.254946	
260	609.476483	638.681438	637.465408	
261	596.591427	638.793388	637.336840	
262	621.236863	639.282024	637.699012	
263	614.750565	639.401779	637.688741	
264	598.576709	639.445396	637.671899	
265	600.790153	639.450939	637.782471	
266	611.426119	640.381177	637.977339	
267	610.435533	641.034884	638.168659	
268	611.521053	640.692825	638.227932	
269	605.425581	641.092470	638.445180	
270	600.921709	641.856543	638.772168	
271	602.265502	642.424012	639.127592	
272	597.668261	642.509084	639.485767	
273	613.498395	642.697012	640.278912	
274	593.937545	643.092164	640.416653	
275	610.271204	643.321113	641.065235	
276	605.041249	643.363225	641.451353	
277	611.718062	643.420091	641.681953	
278	616.666532	643.535693	641.967329	
279	611.390847	643.657428	642.215147	
280	615.769402	643.800368	642.480064	
281	623.651502	643.916126	642.872083	
282	614.138403	644.118258	642.750095	
283	609.676066	644.144049	642.766958	
284	610.289711	644.514875	642.903900	
285	601.215732	644.640909	642.957863	
286	609.303026	644.858064	643.225627	
287	610.881827	645.276632	643.391251	
288	616.272178	645.594868	643.711199	
289	620.394788	646.381860	643.886068	
290	605.371280	646.941790	644.018293	
291	602.799526	647.836060	644.183997	
292	609.717005	647.836060	644.550966	
293	613.761359	647.877487	644.884458	
294	610.014975	648.512681	645.282407	
295	613.503615	648.515534	645.648591	
296	615.861591	649.015926	646.355966	
297	609.693608	649.615719	646.609370	
298	618.131755	649.664869	647.066612	
299	605.497114	649.855653	647.356108	
300	606.051647	649.855653	647.428806	
301	609.879585	650.040792	648.000156	
302	612.942200	650.750654	648.436902	
303	617.448352	651.408417	648.817607	
304	612.756760	652.012284	648.909443	
305	623.109970	652.100690	649.341270	
306	613.311185	652.239325	649.459606	
307	606.151854	653.112721	649.632798	
308	611.894151	653.130336	649.982394	
309	617.480396	653.259890	650.537393	
310	610.954334	653.309390	650.800174	
311	615.438868	653.795904	651.190032	
312	609.976247	653.795904	651.425831	
313	610.879770	653.889372	651.772492	
314	614.267663	654.166036	652.123213	
315	614.272766	654.989834	652.506873	
316	613.849518	655.540901	652.584986	
317	618.834773	656.435006	652.991735	
318	631.587158	656.679444	653.426215	
319	613.603079	657.324104	653.575038	
320	619.456787	657.544270	653.957912	
321	625.693642	657.720545	654.320941	
322	620.343589	659.069854	654.618229	
323	625.043259	659.815146	655.141359	
324	626.906949	659.897824	655.607340	
325	630.956450	659.911466	656.374718	
326	626.364920	659.911466	656.750727	
327	625.911002	660.124737	657.060595	
328	614.476249	660.124737	657.507109	
329	627.133666	660.413226	658.214453	
330	612.516518	660.413226	658.365810	
331	624.045072	660.461497	658.892532	
332	619.996779	660.461497	659.043389	
333	619.243087	660.509949	659.165928	
334	619.615124	660.551039	659.319555	
335	622.804882	660.573541	659.333753	
336	622.054924	660.821433	659.562037	
337	609.056909	660.901707	659.473834	
338	624.681168	660.901707	659.608817	
339	636.623600	660.943057	659.832085	
340	620.157466	661.533813	659.577874	
341	614.169786	661.484715	659.708255	
342	627.898642	661.734776	659.781725	
343	626.757483	661.956247	659.879994	
344	618.387621	662.197226	659.896308	
345	629.596006	662.525222	660.291923	
346	627.005828	662.967727	660.394741	
347	632.462656	662.967727	660.490607	
348	625.048845	663.304505	660.705929	
349	625.312069	663.538875	661.163382	
350	623.258526	663.467854	661.510980	
351	622.704908	663.852312	661.775054	
352	637.353189	663.962548	662.386391	
353	619.672976	663.962548	662.356860	
354	636.317398	664.390872	662.662382	
355	631.808248	665.079527	662.700118	
356	617.003323	665.250129	662.654603	
357	635.414058	665.396392	663.158457	
358	631.532016	666.129092	663.209250	
359	631.205886	666.266219	663.362347	
360	631.243899	665.776944	663.759204	
361	614.615027	666.266219	663.947075	
362	638.717428	666.451862	664.680464	
363	631.566900	666.461291	664.778180	
364	617.175454	666.670533	664.795971	
365	642.427553	667.126186	665.413486	
366	637.237215	667.271343	665.501638	
367	631.566468	667.271343	665.480449	
368	633.978579	667.284512	665.681253	
369	644.194648	667.357140	666.000324	
370	637.676283	667.555242	666.098505	
371	627.964844	668.275905	666.021939	
372	633.378693	668.484978	666.425949	
373	641.035751	668.573885	666.589228	
374	632.552794	669.448878	666.731130	
375	632.277978	669.471320	667.107301	
376	624.574705	669.610747	667.209816	
377	628.780923	669.742539	667.471325	
378	618.181832	669.913275	667.585898	
379	636.407912	669.914627	668.071669	
380	621.885865	670.477971	668.181623	
381	627.403832	670.545357	668.311401	
382	625.157015	670.545357	668.362625	
383	619.474228	670.555028	668.593632	
384	634.262301	671.106298	669.041605	
385	637.143516	671.106298	669.435295	
386	634.741237	671.448467	669.643808	
