   0 	 899.87 	 1020.65 	 1140.39
    1 	 892.20 	 1005.17 	 1138.38
    2 	 925.03 	 1003.02 	 1097.52
    3 	 947.27 	 1021.88 	 1086.43
    4 	 939.60 	 1025.32 	 1100.44
    5 	 935.84 	 1039.86 	 1119.68
    6 	 965.41 	 1042.98 	 1130.34
    7 	 968.87 	 1047.78 	 1126.35
    8 	 939.55 	 1050.65 	 1137.72
    9 	 927.80 	 1058.06 	 1149.52
   10 	 951.56 	 1057.50 	 1177.64
   11 	 952.55 	 1056.36 	 1119.04
   12 	 945.69 	 1041.08 	 1110.06
   13 	 909.10 	 1044.46 	 1106.23
   14 	 948.62 	 1054.82 	 1131.06
   15 	 972.36 	 1052.08 	 1161.29
   16 	 963.31 	 1063.56 	 1161.10
   17 	 970.08 	 1057.82 	 1136.69
   18 	 973.20 	 1063.39 	 1172.94
   19 	 899.97 	 1065.31 	 1196.80
   20 	 989.05 	 1072.24 	 1186.23
   21 	 974.68 	 1067.53 	 1153.41
   22 	 974.57 	 1081.40 	 1175.43
   23 	 984.01 	 1090.04 	 1150.61
   24 	 1005.56 	 1084.46 	 1161.28
   25 	 978.57 	 1072.06 	 1158.83
   26 	 1010.07 	 1077.18 	 1149.67
   27 	 981.71 	 1065.82 	 1163.86
   28 	 980.43 	 1055.01 	 1148.83
   29 	 950.33 	 1044.84 	 1149.29
   30 	 924.43 	 1057.72 	 1144.34
   31 	 958.14 	 1052.74 	 1138.57
   32 	 967.88 	 1054.08 	 1137.45
   33 	 977.94 	 1061.48 	 1168.72
   34 	 984.73 	 1055.51 	 1161.18
   35 	 967.38 	 1055.38 	 1128.00
   36 	 963.10 	 1063.52 	 1145.34
   37 	 964.98 	 1071.68 	 1132.08
   38 	 963.40 	 1080.15 	 1146.67
   39 	 958.19 	 1079.86 	 1168.42
   40 	 962.27 	 1088.41 	 1146.63
   41 	 974.50 	 1072.99 	 1137.32
   42 	 964.56 	 1076.05 	 1152.30
   43 	 928.63 	 1077.62 	 1151.66
   44 	 938.05 	 1076.83 	 1155.15
   45 	 959.32 	 1080.68 	 1166.91
   46 	 928.68 	 1072.85 	 1156.78
   47 	 951.31 	 1089.04 	 1147.75
   48 	 1032.77 	 1108.65 	 1153.26
   49 	 1084.28 	 1116.34 	 1159.36
   50 	 1086.05 	 1117.72 	 1149.26
   51 	 1044.33 	 1108.16 	 1150.79
   52 	 1049.01 	 1106.32 	 1145.38
   53 	 1070.56 	 1106.80 	 1138.61
   54 	 1057.39 	 1108.50 	 1148.08
   55 	 1053.71 	 1104.47 	 1150.60
   56 	 1061.38 	 1110.21 	 1142.15
   57 	 1068.37 	 1104.62 	 1136.00
   58 	 1060.18 	 1102.06 	 1165.30
   59 	 1052.92 	 1101.18 	 1142.18
   60 	 1026.04 	 1104.35 	 1181.13
   61 	 1030.86 	 1093.46 	 1159.71
   62 	 1035.96 	 1091.86 	 1143.92
   63 	 1041.29 	 1096.84 	 1147.97
   64 	 1030.29 	 1097.34 	 1151.97
   65 	 1048.04 	 1101.68 	 1152.44
   66 	 1058.37 	 1106.85 	 1149.26
   67 	 1051.71 	 1110.98 	 1150.36
   68 	 1016.48 	 1107.77 	 1147.60
   69 	 1021.92 	 1102.80 	 1146.00
   70 	 1031.28 	 1107.43 	 1152.34
   71 	 1028.59 	 1108.80 	 1147.30
   72 	 1027.16 	 1110.82 	 1145.54
   73 	 1022.97 	 1102.60 	 1144.49
   74 	 1001.50 	 1103.03 	 1152.50
   75 	 1003.60 	 1102.12 	 1146.22
   76 	 1002.63 	 1106.86 	 1150.86
   77 	 1023.43 	 1110.61 	 1149.00
   78 	 1006.83 	 1116.37 	 1151.24
   79 	 1015.57 	 1113.56 	 1152.97
   80 	 1017.91 	 1120.99 	 1149.73
   81 	 1012.60 	 1116.29 	 1157.97
   82 	 1008.99 	 1114.72 	 1163.99
   83 	 1007.52 	 1120.46 	 1165.68
   84 	 1074.10 	 1125.10 	 1159.00
   85 	 1072.86 	 1130.76 	 1168.32
   86 	 1074.96 	 1123.59 	 1161.61
   87 	 1080.17 	 1126.30 	 1164.71
   88 	 1092.88 	 1130.67 	 1179.00
   89 	 1093.34 	 1128.31 	 1189.36
   90 	 1074.17 	 1120.88 	 1165.39
   91 	 1087.67 	 1113.67 	 1151.73
   92 	 1055.14 	 1116.70 	 1160.24
   93 	 1058.24 	 1115.18 	 1158.14
   94 	 1061.29 	 1117.97 	 1161.53
   95 	 1054.93 	 1116.46 	 1160.30
   96 	 1078.15 	 1121.20 	 1159.40
   97 	 1077.91 	 1121.13 	 1154.49
   98 	 1091.23 	 1121.04 	 1152.87
   99 	 1098.63 	 1123.94 	 1158.40
  100 	 1088.63 	 1124.22 	 1157.72
  101 	 1083.17 	 1119.27 	 1154.03
  102 	 1079.87 	 1118.28 	 1154.32
  103 	 1084.74 	 1121.11 	 1155.52
  104 	 1084.82 	 1113.73 	 1162.41
 
