   0 	 0.02 	 0.05 	 0.15
    1 	 0.02 	 0.07 	 0.25
    2 	 0.03 	 0.15 	 1.05
    3 	 0.05 	 0.27 	 1.05
    4 	 0.05 	 0.60 	 1.06
    5 	 0.11 	 0.96 	 1.25
    6 	 0.67 	 1.03 	 1.25
    7 	 0.04 	 0.96 	 1.42
    8 	 0.11 	 1.04 	 1.69
    9 	 0.94 	 1.42 	 7.47
   10 	 0.94 	 2.93 	 7.47
   11 	 1.05 	 4.96 	 7.83
   12 	 0.15 	 6.45 	 7.83
   13 	 1.28 	 7.23 	 7.83
   14 	 7.47 	 7.51 	 7.83
   15 	 7.47 	 7.50 	 7.83
   16 	 7.47 	 7.50 	 7.83
   17 	 7.26 	 7.47 	 7.83
   18 	 7.26 	 7.86 	 17.07
   19 	 7.26 	 7.83 	 17.07
   20 	 7.47 	 8.23 	 17.07
   21 	 7.47 	 8.33 	 17.07
   22 	 7.47 	 9.23 	 17.07
   23 	 7.47 	 12.94 	 17.07
   24 	 7.47 	 15.28 	 17.99
   25 	 7.47 	 15.90 	 24.90
   26 	 7.47 	 15.92 	 24.90
   27 	 17.07 	 17.60 	 24.90
   28 	 13.33 	 17.45 	 24.90
   29 	 13.33 	 16.89 	 17.99
   30 	 16.03 	 17.00 	 17.99
   31 	 16.03 	 17.03 	 17.99
   32 	 16.03 	 17.37 	 24.90
   33 	 16.03 	 18.39 	 24.90
   34 	 16.03 	 18.35 	 24.90
   35 	 0.58 	 18.51 	 25.81
   36 	 17.07 	 19.76 	 25.81
   37 	 10.56 	 19.92 	 25.81
   38 	 17.07 	 20.70 	 25.81
   39 	 14.16 	 20.66 	 25.81
   40 	 14.16 	 21.04 	 25.81
   41 	 0.53 	 19.55 	 27.98
   42 	 0.14 	 18.52 	 27.98
   43 	 1.53 	 19.43 	 25.81
   44 	 14.16 	 20.12 	 25.81
   45 	 17.07 	 20.78 	 25.81
   46 	 17.07 	 21.29 	 25.81
   47 	 1.46 	 22.80 	 25.81
   48 	 17.07 	 24.67 	 25.81
   49 	 17.07 	 24.46 	 25.81
 
