0 0.02 0.08 0.85
35 0.02 0.38 1.64
70 0.19 0.98 2.04
105 0.54 1.43 2.37
140 1.23 1.91 3.42
175 1.34 2.32 4.11
210 1.65 2.73 4.24
245 1.75 3.11 4.37
280 2.03 3.29 4.38
315 2.15 3.54 4.78
350 2.26 3.78 4.92
385 2.68 4.15 7.41
420 2.69 4.56 7.64
455 2.84 5.36 7.67
490 3.06 6.35 7.81
525 3.55 7.06 7.95
560 4.35 7.26 7.96
595 6.72 7.44 7.95
630 6.50 7.44 7.99
665 6.86 7.80 18.59
700 6.91 10.31 18.63
735 6.95 14.28 18.63
770 16.63 18.22 18.71
805 17.50 18.32 18.72
840 17.90 18.42 18.72
875 17.86 18.45 18.73
910 18.02 18.50 18.77
945 18.19 18.53 18.73
980 17.64 18.55 18.73
1015 18.00 18.60 18.73
1050 14.30 18.51 18.73
1085 14.42 18.52 18.73
1120 18.29 18.64 18.72
1155 17.48 18.61 18.72
1190 17.32 18.62 18.72
1225 18.26 18.65 18.72
1260 18.35 18.66 18.74
1295 18.56 18.70 19.93
1330 18.50 18.70 19.93
1365 17.70 18.71 20.09
1400 18.12 18.70 20.10
1435 18.54 18.76 20.08
1470 17.77 18.67 18.94
1505 18.12 18.69 18.94
1540 17.86 18.70 18.94
1575 18.49 18.75 18.94
1610 18.34 18.79 19.05
1645 11.28 18.66 20.24
1680 18.20 18.91 20.32
1715 18.15 19.01 20.41
1750 18.06 19.13 20.45
1785 18.50 19.26 20.27
1820 18.34 19.19 20.27
1855 18.51 19.21 20.57
1890 18.79 19.27 22.78
1925 18.39 19.39 22.78
1960 18.90 19.83 22.78
1995 18.71 20.72 21.60
2030 18.73 21.35 26.23
2065 20.92 21.69 26.23
2100 20.17 22.70 26.23
2135 21.17 24.66 26.22
2170 10.68 25.04 26.22
2205 23.67 25.73 26.22
2240 23.34 25.80 26.23
2275 22.96 25.85 26.23
2310 21.79 25.89 26.23
2345 23.86 26.07 26.23
2380 23.83 26.07 26.26
2415 23.72 26.07 26.34
