   0 	 0.02 	 0.05 	 0.16
    1 	 0.02 	 0.06 	 0.16
    2 	 0.02 	 0.10 	 0.66
    3 	 0.04 	 0.20 	 0.66
    4 	 0.05 	 0.35 	 1.63
    5 	 0.03 	 0.57 	 1.73
    6 	 0.03 	 0.76 	 3.80
    7 	 0.15 	 1.56 	 3.80
    8 	 0.04 	 2.27 	 3.80
    9 	 0.18 	 3.02 	 3.80
   10 	 0.56 	 3.45 	 3.80
   11 	 3.27 	 3.72 	 3.80
   12 	 3.32 	 3.70 	 3.80
   13 	 3.14 	 3.73 	 3.80
   14 	 3.14 	 3.71 	 3.80
   15 	 3.20 	 3.67 	 3.80
   16 	 0.04 	 3.60 	 3.80
   17 	 3.20 	 3.73 	 3.80
   18 	 3.38 	 3.76 	 3.80
   19 	 3.73 	 3.76 	 3.80
   20 	 3.73 	 3.76 	 3.80
   21 	 3.73 	 3.76 	 3.80
   22 	 3.73 	 3.76 	 3.80
   23 	 3.61 	 3.75 	 3.83
   24 	 3.61 	 3.74 	 3.83
   25 	 3.61 	 3.74 	 3.83
   26 	 3.73 	 3.75 	 3.83
   27 	 3.73 	 3.74 	 3.83
   28 	 3.73 	 3.75 	 3.83
   29 	 3.61 	 3.75 	 3.83
   30 	 3.73 	 3.75 	 3.83
   31 	 3.73 	 3.75 	 3.83
   32 	 3.73 	 3.75 	 3.83
   33 	 3.73 	 3.76 	 3.83
   34 	 3.73 	 3.76 	 3.83
   35 	 3.73 	 3.76 	 3.83
   36 	 3.73 	 3.76 	 3.83
   37 	 3.73 	 3.75 	 3.83
   38 	 3.73 	 3.74 	 3.83
   39 	 3.73 	 3.74 	 3.83
   40 	 3.73 	 3.75 	 3.83
   41 	 3.73 	 3.75 	 3.83
   42 	 3.73 	 3.76 	 3.83
   43 	 3.73 	 3.75 	 3.83
   44 	 3.73 	 3.76 	 3.83
   45 	 3.73 	 3.76 	 3.83
   46 	 3.73 	 3.75 	 3.83
   47 	 3.61 	 3.75 	 3.83
   48 	 0.47 	 3.65 	 3.83
   49 	 3.61 	 3.76 	 3.83
   50 	 3.61 	 3.76 	 3.83
   51 	 3.61 	 3.79 	 3.83
   52 	 2.39 	 3.75 	 3.83
   53 	 2.39 	 3.75 	 3.83
   54 	 3.73 	 3.80 	 3.89
   55 	 3.73 	 3.80 	 3.83
   56 	 3.73 	 3.80 	 3.89
   57 	 3.73 	 3.81 	 3.89
   58 	 3.73 	 3.81 	 3.89
   59 	 3.73 	 3.81 	 3.89
   60 	 3.73 	 3.81 	 3.89
   61 	 3.73 	 3.82 	 3.89
   62 	 3.73 	 3.81 	 3.89
   63 	 3.73 	 3.83 	 3.89
   64 	 3.73 	 3.83 	 3.89
   65 	 3.73 	 3.83 	 3.89
   66 	 3.73 	 3.83 	 3.89
   67 	 3.73 	 3.83 	 3.89
   68 	 0.04 	 3.72 	 3.89
   69 	 3.73 	 3.81 	 3.89
 
