0 0.000 0.107 2.099
25 0.003 1.752 3.775
50 0.019 2.283 5.837
75 0.214 2.662 6.655
100 0.058 3.833 8.857
125 0.044 5.384 21.697
150 0.028 9.802 23.291
175 0.252 16.461 23.227
200 0.087 18.369 23.617
225 0.072 18.023 32.965
250 0.283 22.370 33.468
275 0.553 27.506 36.824
300 1.552 27.158 36.938
325 0.142 24.580 40.586
350 0.419 27.860 40.615
375 0.108 26.316 61.099
400 0.050 31.883 71.728
425 0.120 34.630 61.212
450 0.430 40.953 61.502
475 0.648 44.442 61.594
500 0.185 50.728 65.711
525 0.204 61.519 164.519
550 0.227 95.825 206.805
575 0.133 118.851 206.825
600 0.048 127.317 206.856
625 0.082 156.533 206.929
650 0.066 159.686 212.115
675 0.158 180.590 214.614
700 0.108 162.541 214.604
725 0.123 182.355 216.042
750 0.035 166.343 214.576
775 30.522 177.286 214.570
800 0.473 159.118 214.577
825 0.032 158.667 214.554
850 0.389 178.295 214.696
875 0.107 161.832 215.097
900 0.126 172.786 215.514
925 0.511 175.737 215.562
950 0.946 172.260 215.689
975 0.496 168.891 215.773
1000 0.349 166.204 215.699
1025 0.261 175.360 217.125
1050 0.595 151.796 217.159
1075 0.332 172.771 218.868
1100 0.053 166.283 218.966
1125 0.600 180.400 220.212
1150 0.073 175.549 220.216
1175 0.054 158.825 220.435
1200 0.151 167.308 220.441
1225 0.677 171.343 266.102
