0 842.88 1000.88 1127.24
30 860.51 1002.77 1124.84
60 866.11 1010.07 1123.70
90 876.58 1009.96 1128.01
120 874.13 1014.99 1128.89
150 888.37 1018.10 1131.57
180 885.59 1020.73 1134.48
210 884.46 1022.65 1134.38
240 883.13 1022.18 1131.65
270 897.94 1025.44 1133.02
300 891.22 1025.63 1130.20
330 901.42 1028.22 1135.85
360 894.92 1028.76 1127.13
390 901.82 1027.69 1133.19
420 906.74 1028.78 1134.19
450 912.98 1032.68 1136.99
480 912.36 1034.05 1144.65
510 905.39 1032.97 1143.18
540 912.38 1035.15 1141.52
570 919.28 1039.23 1140.72
600 919.34 1039.32 1139.30
630 915.13 1039.60 1142.18
660 922.89 1040.62 1141.76
690 914.14 1039.54 1145.20
720 908.73 1035.85 1140.84
750 919.34 1038.33 1143.59
780 915.40 1041.81 1143.65
810 915.06 1042.87 1136.99
840 914.08 1043.80 1138.74
870 916.57 1041.62 1134.67
900 907.51 1042.57 1144.22
930 923.58 1041.62 1139.81
960 916.15 1038.77 1139.64
990 926.03 1039.82 1136.53
1020 929.63 1041.39 1137.24
1050 931.19 1041.88 1138.15
1080 931.87 1040.18 1136.79
1110 928.25 1041.73 1137.41
1140 925.70 1045.17 1136.01
1170 931.25 1046.20 1139.22
1200 933.98 1048.82 1144.96
1230 938.41 1047.04 1141.31
1260 937.71 1049.22 1141.76
1290 938.98 1050.01 1139.76
1320 943.93 1051.93 1142.53
1350 932.11 1052.35 1145.42
1380 931.01 1053.80 1145.17
1410 945.31 1055.50 1148.52
1440 932.36 1056.09 1153.06
1470 940.47 1052.71 1152.27
1500 939.39 1051.42 1148.17
1530 930.78 1051.51 1151.26
1560 933.48 1051.20 1146.29
1590 936.41 1048.72 1142.71
1620 936.15 1048.63 1146.97
1650 928.96 1049.08 1147.44
1680 939.19 1050.90 1149.08
1710 944.48 1051.01 1138.45
1740 944.67 1051.17 1144.70
1770 937.03 1051.77 1143.40
1800 935.40 1051.11 1144.77
1830 944.25 1050.62 1141.06
1860 934.62 1051.85 1147.79
1890 940.70 1053.56 1146.28
1920 941.65 1054.46 1147.29
1950 938.86 1053.70 1149.47
1980 936.22 1052.70 1147.46
2010 939.89 1051.57 1148.50
2040 924.27 1050.29 1147.36
2070 928.79 1050.42 1146.43
2100 934.69 1049.64 1141.70
2130 935.24 1050.71 1147.38
2160 934.38 1051.20 1147.18
2190 931.58 1051.80 1146.31
2220 930.10 1050.22 1146.05
2250 929.53 1047.95 1142.14
2280 925.40 1049.54 1143.79
2310 934.22 1051.78 1140.31
2340 933.33 1055.35 1149.07
2370 937.18 1055.14 1142.34
2400 932.04 1050.84 1143.02
2430 951.29 1055.04 1147.16
2460 953.37 1056.26 1144.20
2490 943.49 1057.04 1145.38
2520 941.55 1054.79 1146.12
2550 952.04 1055.63 1146.12
2580 946.34 1057.50 1148.27
2610 951.40 1058.80 1143.29
2640 953.87 1057.08 1150.13
2670 950.37 1056.76 1147.43
2700 943.38 1056.60 1150.68
2730 947.11 1058.49 1143.47
2760 946.61 1060.79 1149.66
2790 947.11 1060.77 1148.82
2820 947.55 1058.46 1149.65
2850 946.82 1057.24 1148.83
2880 940.62 1054.59 1148.05
2910 938.00 1050.04 1150.13
2940 937.84 1052.16 1146.94
2970 945.38 1050.92 1143.52
3000 935.58 1049.83 1144.43
3030 935.83 1050.59 1145.79
3060 935.06 1051.14 1147.34
3090 935.07 1052.54 1151.05
3120 936.21 1054.72 1148.44
3150 939.27 1054.94 1148.65
3180 939.54 1056.82 1146.97
3210 937.65 1056.73 1147.04
3240 928.24 1055.26 1150.41
3270 950.42 1056.47 1149.46
3300 944.82 1056.51 1149.38
3330 946.99 1054.53 1148.59
3360 944.65 1053.36 1150.06
3390 945.96 1055.73 1152.86
3420 942.17 1055.09 1151.06
3450 945.98 1055.19 1149.53
3480 942.12 1054.24 1149.86
3510 945.08 1053.66 1142.65
3540 937.59 1052.98 1142.54
3570 940.16 1051.66 1140.92
