0 0.000 0.384 8.950
26 0.455 8.212 11.346
52 7.774 10.165 17.655
78 9.220 15.085 19.350
104 14.482 17.589 19.355
130 17.373 18.415 19.462
156 17.189 18.510 19.520
182 18.119 18.706 19.496
208 13.709 19.012 33.246
234 17.613 24.678 33.237
260 18.153 32.437 34.117
286 32.090 33.237 34.246
312 29.758 33.779 34.275
338 30.701 33.932 34.252
364 33.082 34.059 34.251
390 33.688 34.109 34.251
416 33.362 34.095 34.252
442 33.986 35.915 80.299
468 34.028 39.410 79.883
494 33.944 49.935 79.884
520 32.568 58.640 79.880
546 33.746 72.735 79.883
572 79.064 79.742 79.885
598 79.106 79.786 80.679
624 78.789 79.736 79.885
650 79.668 79.779 79.885
676 79.147 79.773 79.885
702 79.706 79.810 79.885
728 79.668 79.824 79.883
754 79.438 79.826 79.883
780 79.682 79.834 79.883
806 75.809 79.704 79.883
832 23.620 77.709 79.883
858 66.341 79.354 79.883
884 19.145 77.019 79.883
910 66.200 77.790 79.900
936 64.105 77.191 79.900
962 66.351 77.278 79.882
988 66.250 77.274 79.882
1014 66.327 77.278 79.883
1040 66.363 77.801 79.947
1066 66.363 77.801 79.950
1092 19.150 75.986 79.947
1118 66.348 78.880 80.985
1144 66.350 78.840 79.898
1170 66.213 79.360 79.898
1196 66.328 79.366 79.898
1222 64.560 79.301 79.898
1248 79.641 79.883 79.898
1274 78.824 79.855 79.998
1300 79.411 79.876 80.032
1326 76.013 79.767 80.032
