   0 	 0.000 	 0.068 	 0.992
    1 	 0.003 	 0.670 	 1.207
    2 	 0.176 	 0.917 	 1.225
    3 	 0.003 	 0.840 	 0.992
    4 	 0.299 	 0.925 	 0.992
    5 	 0.008 	 0.883 	 0.992
    6 	 0.992 	 0.992 	 1.006
    7 	 0.992 	 0.992 	 0.992
    8 	 0.801 	 1.010 	 1.733
    9 	 0.299 	 0.987 	 1.733
   10 	 0.002 	 1.058 	 1.733
   11 	 0.801 	 1.109 	 1.733
   12 	 0.992 	 1.066 	 1.733
   13 	 0.176 	 1.087 	 1.733
   14 	 0.176 	 1.210 	 1.733
   15 	 0.992 	 1.389 	 2.612
   16 	 0.938 	 1.412 	 2.612
   17 	 0.629 	 1.397 	 2.612
   18 	 0.629 	 1.570 	 2.612
   19 	 0.938 	 1.593 	 2.612
   20 	 0.938 	 1.565 	 2.612
   21 	 0.992 	 1.595 	 2.612
   22 	 1.622 	 1.838 	 2.612
   23 	 1.622 	 1.907 	 2.695
   24 	 1.622 	 2.073 	 2.695
   25 	 1.622 	 2.127 	 2.695
   26 	 0.220 	 2.057 	 2.695
   27 	 0.132 	 2.275 	 2.695
   28 	 2.402 	 2.637 	 2.695
   29 	 2.402 	 2.628 	 2.695
   30 	 2.402 	 2.622 	 2.695
   31 	 2.402 	 2.616 	 2.695
   32 	 2.402 	 2.614 	 2.695
   33 	 2.402 	 2.599 	 2.695
   34 	 2.402 	 2.598 	 2.695
   35 	 2.402 	 2.600 	 2.695
   36 	 2.402 	 2.589 	 2.834
   37 	 0.309 	 2.523 	 2.834
   38 	 2.402 	 2.593 	 2.812
   39 	 0.035 	 2.527 	 2.812
   40 	 2.402 	 2.599 	 2.812
   41 	 0.054 	 2.472 	 2.638
   42 	 2.402 	 2.568 	 2.638
   43 	 2.433 	 2.598 	 2.638
   44 	 0.628 	 2.538 	 2.781
   45 	 2.433 	 2.628 	 2.781
   46 	 2.433 	 2.616 	 2.638
   47 	 2.433 	 2.619 	 2.638
   48 	 0.009 	 2.537 	 2.638
   49 	 2.612 	 2.633 	 2.638
   50 	 2.612 	 2.633 	 2.638
   51 	 2.612 	 2.643 	 2.820
   52 	 1.006 	 2.593 	 2.820
   53 	 0.628 	 2.582 	 2.818
   54 	 2.612 	 2.649 	 2.818
   55 	 2.612 	 2.654 	 2.818
   56 	 2.592 	 2.681 	 2.818
   57 	 2.592 	 2.666 	 2.818
   58 	 2.534 	 2.673 	 2.834
   59 	 2.592 	 2.686 	 2.830
 
