0 0.000 0.151 3.895
30 2.575 4.579 33.700
60 3.357 31.349 35.457
90 32.358 34.644 37.005
120 33.745 35.290 37.711
150 1.269 34.509 37.094
180 31.218 35.958 37.143
210 3.779 35.203 37.142
240 4.378 35.487 37.515
270 34.973 36.775 37.522
300 4.560 35.912 38.585
330 5.031 36.179 38.601
360 34.184 37.292 38.575
390 24.183 36.951 38.573
420 34.575 37.370 38.577
450 34.356 37.509 38.619
480 33.935 37.655 40.970
510 34.332 38.600 41.077
540 34.167 39.712 41.066
570 7.427 38.313 41.086
600 29.745 39.886 41.257
630 27.609 39.959 42.136
660 6.607 39.527 42.120
690 37.454 40.858 42.094
720 8.457 39.889 42.050
750 32.873 40.831 43.788
780 33.588 41.189 44.851
810 6.538 40.822 44.869
840 18.575 41.882 44.772
870 34.145 43.250 44.873
900 35.748 43.406 44.873
930 3.634 40.927 47.178
960 35.451 43.781 47.308
990 38.241 44.620 47.676
1020 8.493 44.780 47.640
1050 37.701 46.192 47.703
1080 11.836 45.188 47.324
1110 13.757 45.672 47.329
1140 12.920 45.779 47.321
1170 5.913 45.566 47.347
1200 13.862 46.066 47.370
1230 38.487 46.891 47.351
1260 10.335 44.963 47.351
1290 36.005 46.657 47.353
1320 40.005 46.954 47.397
1350 36.042 46.617 47.427
1380 40.205 46.836 47.417
1410 14.156 46.021 47.417
1440 7.395 44.913 47.388
1470 39.557 46.950 47.390
1500 41.179 46.873 47.350
1530 8.866 45.918 47.433
1560 12.476 46.059 47.432
1590 15.601 45.579 47.435
1620 42.667 47.079 47.450
1650 7.858 45.902 47.447
1680 14.780 46.060 47.432
1710 10.023 46.001 47.407
1740 42.775 47.003 47.439
1770 35.524 46.850 47.446
